,module
Sym_107075_c1_g1,1
Sym_107082_c0_g1,0
Sym_107082_c1_g1,0
Sym_107082_c2_g1,0
Sym_107082_c2_g8,1
Sym_107120_c7_g1,1
Sym_107127_c2_g8,0
Sym_107127_c2_g9,0
Sym_107181_c0_g1,0
Sym_107188_c2_g1,1
Sym_107188_c4_g2,1
Sym_107188_c5_g1,0
Sym_107192_c0_g1,0
Sym_107240_c0_g1,1
Sym_107242_c3_g1,0
Sym_107254_c2_g2,1
Sym_107264_c2_g2,0
Sym_107280_c1_g1,0
Sym_107300_c1_g1,0
Sym_107305_c3_g2,1
Sym_107318_c1_g1,0
Sym_107320_c0_g1,0
Sym_107320_c0_g2,1
Sym_107320_c1_g1,0
Sym_107341_c0_g1,0
Sym_107369_c2_g2,0
Sym_107369_c2_g3,0
Sym_107369_c3_g1,0
Sym_107369_c3_g4,0
Sym_107369_c3_g5,1
Sym_107369_c3_g7,1
Sym_107375_c0_g1,0
Sym_107385_c2_g1,0
Sym_107398_c0_g2,0
Sym_107407_c11_g2,0
Sym_107421_c6_g1,0
Sym_107430_c3_g1,0
Sym_107430_c4_g1,0
Sym_107430_c4_g2,0
Sym_107451_c0_g1,1
Sym_107451_c0_g2,0
Sym_107471_c0_g1,1
Sym_107479_c2_g1,0
Sym_107499_c4_g1,0
Sym_107539_c5_g1,0
Sym_10756_c0_g1,0
Sym_107577_c4_g1,0
Sym_107578_c2_g1,0
Sym_107578_c2_g2,0
Sym_107578_c2_g3,1
Sym_107582_c5_g1,0
Sym_107597_c5_g1,1
Sym_107647_c1_g2,0
Sym_107676_c0_g3,0
Sym_107679_c5_g1,0
Sym_107679_c5_g2,0
Sym_107697_c0_g1,1
Sym_107698_c6_g1,0
Sym_107700_c6_g1,0
Sym_107749_c0_g1,0
Sym_107783_c2_g1,1
Sym_107822_c3_g5,0
Sym_107834_c1_g1,0
Sym_107858_c2_g1,0
Sym_107868_c5_g1,0
Sym_107881_c1_g1,1
Sym_107887_c0_g1,0
Sym_107887_c2_g1,1
Sym_107887_c5_g1,0
Sym_107887_c5_g4,0
Sym_107887_c5_g6,1
Sym_107887_c5_g7,0
Sym_107887_c5_g9,0
Sym_107887_c6_g1,0
Sym_107922_c1_g1,0
Sym_107928_c5_g1,1
Sym_107948_c3_g1,0
Sym_107954_c5_g4,0
Sym_107962_c1_g1,1
Sym_107988_c14_g1,1
Sym_108005_c0_g1,0
Sym_108050_c0_g1,1
Sym_108050_c1_g2,0
Sym_108050_c2_g1,0
Sym_108071_c5_g1,1
Sym_108081_c6_g1,1
Sym_108081_c7_g1,0
Sym_108089_c0_g1,1
Sym_108092_c1_g1,0
Sym_108119_c1_g1,0
Sym_108119_c1_g2,0
Sym_108119_c1_g3,1
Sym_10811_c0_g1,0
Sym_108123_c3_g1,0
Sym_108129_c0_g1,0
Sym_108161_c3_g1,0
Sym_108179_c0_g1,0
Sym_108241_c1_g1,0
Sym_108241_c1_g2,0
Sym_108251_c0_g1,0
Sym_108271_c0_g2,0
Sym_108279_c5_g1,1
Sym_108316_c1_g1,0
Sym_108320_c0_g1,0
Sym_108320_c0_g5,0
Sym_108320_c1_g1,0
Sym_108327_c0_g1,0
Sym_108329_c1_g2,0
Sym_108352_c0_g1,1
Sym_108361_c1_g1,0
Sym_108395_c0_g2,0
Sym_108420_c5_g4,1
Sym_108429_c2_g1,0
Sym_108429_c4_g10,1
Sym_108429_c4_g2,0
Sym_108429_c4_g4,0
Sym_108429_c4_g5,0
Sym_108429_c4_g6,1
Sym_108429_c4_g7,0
Sym_108429_c4_g9,1
Sym_108432_c0_g1,0
Sym_108466_c4_g1,0
Sym_108479_c0_g1,0
Sym_108496_c1_g1,0
Sym_108510_c1_g1,0
Sym_108518_c1_g2,1
Sym_108534_c1_g1,1
Sym_108539_c1_g1,1
Sym_108595_c0_g1,0
Sym_108595_c0_g2,0
Sym_108595_c1_g1,1
Sym_108628_c4_g1,0
Sym_108636_c0_g1,0
Sym_108638_c3_g1,0
Sym_108751_c7_g1,0
Sym_108764_c0_g1,0
Sym_108771_c2_g1,0
Sym_108779_c5_g2,0
Sym_108779_c6_g1,0
Sym_108823_c4_g1,0
Sym_108843_c0_g1,1
Sym_108843_c1_g1,0
Sym_108843_c3_g1,0
Sym_108843_c4_g2,0
Sym_108843_c5_g2,0
Sym_108843_c6_g1,0
Sym_108843_c8_g1,0
Sym_108872_c0_g1,1
Sym_108872_c3_g1,0
Sym_108889_c3_g2,1
Sym_108903_c2_g1,1
Sym_108916_c0_g1,0
Sym_108965_c0_g1,1
Sym_108983_c0_g1,1
Sym_108996_c0_g11,0
Sym_108997_c5_g4,1
Sym_109017_c3_g1,0
Sym_109030_c0_g1,0
Sym_109030_c0_g2,0
Sym_109035_c0_g1,0
Sym_109060_c1_g1,0
Sym_109060_c3_g1,1
Sym_109060_c5_g2,0
Sym_109060_c5_g3,1
Sym_109060_c5_g4,1
Sym_109060_c5_g7,0
Sym_109060_c7_g1,0
Sym_109070_c0_g1,0
Sym_109070_c1_g1,1
Sym_109081_c0_g1,1
Sym_109089_c2_g2,0
Sym_109094_c1_g1,0
Sym_109094_c1_g2,0
Sym_109094_c1_g4,0
Sym_109094_c1_g6,0
Sym_109094_c1_g7,0
Sym_109096_c0_g1,0
Sym_109110_c1_g1,0
Sym_109122_c3_g4,0
Sym_109122_c3_g6,0
Sym_109126_c2_g1,0
Sym_109128_c4_g4,0
Sym_109147_c3_g1,0
Sym_109148_c2_g1,1
Sym_1091_c0_g1,0
Sym_109209_c1_g1,0
Sym_109235_c9_g2,1
Sym_109236_c2_g1,1
Sym_109253_c1_g1,0
Sym_109253_c1_g2,0
Sym_109253_c1_g3,0
Sym_109253_c1_g6,1
Sym_109287_c2_g1,0
Sym_109326_c0_g1,0
Sym_109329_c0_g1,0
Sym_109333_c5_g2,0
Sym_109346_c6_g4,0
Sym_109358_c2_g1,0
Sym_109394_c3_g5,0
Sym_109407_c1_g1,0
Sym_109407_c3_g1,0
Sym_109415_c1_g1,0
Sym_109437_c5_g1,0
Sym_109469_c0_g1,0
Sym_109469_c0_g3,0
Sym_109489_c3_g1,0
Sym_109503_c2_g1,1
Sym_109509_c1_g1,1
Sym_109543_c3_g1,0
Sym_109548_c1_g1,0
Sym_109619_c0_g1,1
Sym_109619_c1_g1,0
Sym_109635_c2_g2,0
Sym_109635_c2_g3,0
Sym_109695_c1_g1,0
Sym_109713_c2_g1,0
Sym_109725_c2_g2,0
Sym_109736_c5_g1,1
Sym_109737_c3_g1,1
Sym_109855_c8_g1,1
Sym_109880_c0_g1,0
Sym_109880_c2_g1,1
Sym_109880_c2_g2,0
Sym_109924_c0_g1,1
Sym_109926_c8_g10,0
Sym_109958_c0_g1,0
Sym_109973_c4_g1,1
Sym_109973_c6_g1,1
Sym_109973_c6_g3,1
Sym_109992_c1_g1,1
Sym_109997_c2_g1,0
Sym_110010_c1_g1,0
Sym_110026_c0_g1,0
Sym_110032_c8_g1,1
Sym_110042_c0_g1,0
Sym_110042_c4_g1,1
Sym_110042_c5_g2,0
Sym_110042_c5_g3,0
Sym_110044_c2_g6,0
Sym_110050_c1_g1,0
Sym_110052_c0_g1,0
Sym_110058_c3_g2,1
Sym_110101_c2_g1,0
Sym_110125_c3_g1,0
Sym_110138_c4_g1,1
Sym_110138_c4_g2,0
Sym_110144_c0_g1,0
Sym_110153_c3_g5,1
Sym_110187_c1_g1,1
Sym_1101_c0_g1,1
Sym_110217_c4_g2,1
Sym_110246_c0_g1,0
Sym_110262_c1_g1,0
Sym_110262_c1_g2,0
Sym_110262_c1_g3,0
Sym_110271_c4_g2,0
Sym_110297_c1_g3,0
Sym_110297_c1_g4,0
Sym_110313_c1_g1,1
Sym_110326_c0_g1,0
Sym_110328_c1_g1,0
Sym_110329_c0_g2,0
Sym_110340_c1_g1,1
Sym_110366_c1_g3,0
Sym_110387_c0_g1,1
Sym_110393_c1_g5,0
Sym_110473_c2_g2,0
Sym_110497_c5_g1,0
Sym_110499_c1_g1,0
Sym_110504_c5_g1,1
Sym_110504_c5_g2,0
Sym_110504_c7_g2,1
Sym_110526_c4_g1,1
Sym_110555_c6_g2,1
Sym_110557_c1_g1,0
Sym_110566_c2_g1,0
Sym_110573_c2_g1,0
Sym_110573_c2_g2,0
Sym_110573_c3_g1,0
Sym_110573_c3_g3,0
Sym_110573_c3_g4,0
Sym_110576_c0_g1,0
Sym_110576_c0_g2,1
Sym_110582_c1_g3,0
Sym_110586_c4_g2,1
Sym_110636_c1_g2,1
Sym_110643_c0_g1,0
Sym_110647_c0_g1,0
Sym_110647_c4_g4,0
Sym_110647_c4_g9,1
Sym_110654_c4_g1,0
Sym_110699_c0_g1,0
Sym_110707_c7_g1,0
Sym_110716_c0_g1,0
Sym_110724_c0_g1,0
Sym_110724_c0_g2,1
Sym_110730_c3_g2,1
Sym_110731_c1_g1,1
Sym_110731_c1_g12,0
Sym_110740_c0_g1,0
Sym_110747_c1_g5,0
Sym_110754_c1_g1,1
Sym_110795_c0_g1,1
Sym_110809_c1_g1,1
Sym_110827_c3_g3,0
Sym_110831_c2_g2,1
Sym_110833_c6_g1,0
Sym_110848_c2_g1,1
Sym_110888_c0_g1,1
Sym_110903_c7_g1,1
Sym_110912_c2_g1,0
Sym_110916_c0_g2,0
Sym_110969_c0_g1,1
Sym_110969_c3_g1,0
Sym_110969_c3_g2,1
Sym_110994_c0_g4,0
Sym_111012_c0_g1,1
Sym_111026_c0_g1,0
Sym_111090_c1_g2,0
Sym_111108_c5_g1,0
Sym_111127_c0_g1,0
Sym_111127_c0_g2,0
Sym_111127_c1_g1,0
Sym_111127_c1_g2,1
Sym_111146_c3_g1,0
Sym_111146_c6_g1,0
Sym_111178_c7_g4,0
Sym_111181_c0_g1,0
Sym_111186_c1_g1,0
Sym_111191_c0_g1,0
Sym_1111_c0_g1,0
Sym_111204_c13_g2,0
Sym_111222_c2_g4,1
Sym_111251_c6_g2,1
Sym_111253_c1_g1,0
Sym_111262_c0_g1,0
Sym_111307_c3_g1,0
Sym_111318_c1_g1,1
Sym_111325_c1_g1,0
Sym_111333_c7_g2,0
Sym_111342_c0_g1,0
Sym_111365_c2_g1,0
Sym_111423_c4_g1,1
Sym_111470_c6_g1,0
Sym_111475_c5_g1,0
Sym_111507_c1_g1,0
Sym_111507_c1_g2,0
Sym_111515_c0_g1,0
Sym_111515_c0_g2,0
Sym_111542_c0_g2,0
Sym_111553_c2_g1,0
Sym_111556_c0_g1,0
Sym_111590_c5_g1,0
Sym_111600_c1_g1,0
Sym_111603_c0_g2,0
Sym_111627_c0_g1,1
Sym_111668_c2_g2,0
Sym_111668_c4_g1,1
Sym_111670_c0_g1,0
Sym_111696_c1_g1,0
Sym_111696_c1_g2,0
Sym_111721_c1_g1,0
Sym_111777_c0_g1,0
Sym_111781_c7_g1,0
Sym_111787_c1_g1,0
Sym_111787_c1_g4,0
Sym_111855_c1_g1,1
Sym_111886_c2_g2,0
Sym_111886_c4_g1,1
Sym_111906_c0_g1,0
Sym_111909_c5_g1,0
Sym_111921_c2_g1,0
Sym_111936_c0_g1,0
Sym_11194_c0_g1,0
Sym_111953_c0_g1,1
Sym_111971_c4_g1,0
Sym_111971_c4_g2,0
Sym_111971_c4_g3,0
Sym_111971_c4_g5,0
Sym_111977_c5_g1,0
Sym_111984_c2_g1,0
Sym_111989_c0_g2,0
Sym_111989_c0_g3,0
Sym_112007_c1_g1,0
Sym_112011_c0_g1,0
Sym_112013_c3_g1,0
Sym_112014_c1_g1,1
Sym_112026_c2_g2,1
Sym_112040_c0_g1,0
Sym_112123_c0_g1,0
Sym_112123_c0_g2,0
Sym_112133_c3_g1,0
Sym_112133_c3_g2,0
Sym_112139_c1_g1,0
Sym_112150_c0_g1,0
Sym_112161_c5_g1,0
Sym_112161_c5_g3,0
Sym_112218_c2_g1,0
Sym_112320_c4_g1,0
Sym_112339_c2_g2,0
Sym_112339_c2_g4,0
Sym_112341_c0_g2,0
Sym_112389_c0_g1,0
Sym_112394_c1_g1,0
Sym_112395_c1_g1,0
Sym_112403_c1_g1,0
Sym_112403_c1_g2,0
Sym_112403_c2_g6,0
Sym_112403_c2_g7,0
Sym_112463_c2_g3,1
Sym_112494_c0_g1,1
Sym_112494_c0_g2,1
Sym_112497_c0_g1,1
Sym_112513_c2_g1,0
Sym_112519_c1_g1,0
Sym_112519_c1_g2,1
Sym_112519_c1_g4,1
Sym_112519_c1_g5,0
Sym_112519_c1_g6,0
Sym_112562_c1_g2,1
Sym_112562_c1_g4,0
Sym_112562_c1_g5,0
Sym_112575_c2_g1,1
Sym_112581_c4_g1,0
Sym_112584_c3_g4,0
Sym_112598_c5_g3,0
Sym_11261_c0_g1,0
Sym_112638_c5_g1,0
Sym_112664_c1_g1,0
Sym_112665_c5_g1,0
Sym_112673_c2_g4,0
Sym_112706_c4_g1,1
Sym_112719_c5_g2,0
Sym_112735_c7_g1,0
Sym_112735_c7_g2,0
Sym_112747_c0_g1,0
Sym_112758_c7_g1,1
Sym_112758_c9_g1,1
Sym_112844_c1_g1,1
Sym_112844_c3_g1,1
Sym_112854_c1_g1,0
Sym_112854_c2_g3,0
Sym_112863_c1_g1,0
Sym_112863_c2_g1,0
Sym_112863_c2_g2,1
Sym_112863_c3_g1,0
Sym_112906_c2_g1,0
Sym_112965_c2_g1,0
Sym_112965_c2_g2,0
Sym_112965_c3_g1,0
Sym_113022_c0_g1,0
Sym_113044_c2_g1,0
Sym_113046_c1_g1,1
Sym_113081_c7_g1,1
Sym_113082_c0_g1,1
Sym_113126_c1_g2,1
Sym_11313_c0_g1,0
Sym_113158_c2_g1,1
Sym_113175_c1_g1,0
Sym_113175_c1_g2,1
Sym_113175_c2_g6,0
Sym_113198_c4_g1,0
Sym_113199_c0_g1,1
Sym_113215_c4_g5,0
Sym_113225_c2_g1,1
Sym_113244_c2_g3,0
Sym_113252_c10_g1,0
Sym_113253_c2_g1,0
Sym_113255_c1_g1,0
Sym_113255_c3_g2,1
Sym_113255_c3_g4,0
Sym_113270_c0_g1,0
Sym_113270_c1_g1,0
Sym_113271_c3_g1,1
Sym_113276_c5_g1,1
Sym_113289_c2_g1,1
Sym_113351_c2_g1,0
Sym_113374_c0_g1,0
Sym_113392_c5_g1,0
Sym_113404_c2_g1,0
Sym_113420_c2_g1,0
Sym_113430_c5_g1,0
Sym_113450_c1_g6,1
Sym_1134_c0_g1,0
Sym_113504_c0_g1,0
Sym_113504_c2_g3,0
Sym_113505_c4_g1,0
Sym_113516_c10_g2,1
Sym_113516_c5_g2,1
Sym_113535_c0_g1,0
Sym_113535_c0_g2,0
Sym_113539_c0_g10,1
Sym_113539_c0_g6,0
Sym_113560_c0_g1,0
Sym_113565_c3_g1,0
Sym_113584_c0_g1,0
Sym_113584_c5_g1,1
Sym_113587_c2_g2,0
Sym_113588_c10_g1,1
Sym_113599_c4_g3,0
Sym_113622_c1_g1,0
Sym_113622_c1_g5,1
Sym_113639_c4_g1,0
Sym_113651_c0_g1,0
Sym_113653_c1_g2,0
Sym_113686_c0_g3,0
Sym_113709_c2_g1,0
Sym_113728_c3_g1,0
Sym_113728_c3_g2,0
Sym_113728_c4_g1,1
Sym_113764_c0_g1,1
Sym_113764_c0_g2,1
Sym_113777_c1_g1,0
Sym_113777_c1_g2,0
Sym_113783_c0_g1,0
Sym_113789_c0_g1,1
Sym_1137_c0_g1,1
Sym_113837_c1_g2,0
Sym_113851_c3_g1,1
Sym_113855_c1_g1,1
Sym_113856_c8_g1,0
Sym_113881_c0_g1,0
Sym_113903_c5_g2,0
Sym_113911_c0_g5,1
Sym_113916_c2_g1,1
Sym_113938_c0_g1,1
Sym_113938_c0_g3,0
Sym_113947_c0_g2,0
Sym_113947_c3_g6,0
Sym_11396_c0_g1,0
Sym_113972_c1_g1,0
Sym_11400_c0_g1,0
Sym_114017_c0_g1,0
Sym_114023_c0_g1,1
Sym_114082_c1_g2,0
Sym_114082_c3_g1,1
Sym_114082_c3_g10,1
Sym_114082_c3_g11,0
Sym_114082_c3_g2,0
Sym_114082_c3_g9,0
Sym_114089_c1_g1,0
Sym_114115_c0_g1,0
Sym_114144_c3_g2,1
Sym_114185_c7_g1,1
Sym_114278_c2_g3,0
Sym_114278_c2_g4,0
Sym_114279_c0_g1,0
Sym_114317_c0_g1,1
Sym_114356_c5_g1,0
Sym_114356_c5_g2,0
Sym_114357_c0_g1,0
Sym_114366_c1_g1,1
Sym_114402_c5_g1,0
Sym_114442_c3_g1,0
Sym_114475_c0_g3,0
Sym_114490_c1_g1,0
Sym_11450_c0_g1,0
Sym_114534_c1_g1,0
Sym_114539_c0_g1,1
Sym_114542_c1_g2,0
Sym_114566_c9_g1,0
Sym_11461_c0_g1,1
Sym_114626_c0_g1,1
Sym_114643_c0_g1,0
Sym_114643_c0_g7,0
Sym_114698_c0_g1,0
Sym_114733_c1_g1,0
Sym_114733_c1_g2,1
Sym_114742_c0_g1,0
Sym_114749_c1_g1,0
Sym_114753_c1_g1,0
Sym_114753_c2_g1,0
Sym_114753_c3_g1,0
Sym_114753_c4_g5,0
Sym_114795_c8_g1,0
Sym_114890_c0_g1,0
Sym_114907_c1_g1,0
Sym_114907_c2_g1,0
Sym_114907_c2_g2,0
Sym_114907_c3_g1,0
Sym_114907_c3_g2,0
Sym_114911_c0_g2,1
Sym_114958_c5_g1,0
Sym_114960_c4_g1,0
Sym_114960_c6_g1,0
Sym_114970_c0_g2,0
Sym_114977_c3_g2,0
Sym_115005_c11_g1,1
Sym_115069_c1_g1,0
Sym_115075_c0_g1,0
Sym_115075_c0_g2,0
Sym_115075_c0_g4,0
Sym_115103_c0_g2,0
Sym_115103_c0_g3,0
Sym_115147_c2_g1,0
Sym_115147_c3_g1,0
Sym_115161_c0_g3,0
Sym_115161_c0_g4,0
Sym_115161_c2_g1,0
Sym_115171_c4_g3,1
Sym_1151_c0_g1,0
Sym_115221_c4_g1,0
Sym_115242_c2_g2,1
Sym_115272_c0_g1,0
Sym_115306_c0_g1,1
Sym_115313_c0_g1,0
Sym_115342_c1_g1,0
Sym_115372_c3_g1,0
Sym_115384_c2_g1,0
Sym_115406_c0_g1,0
Sym_115430_c3_g2,0
Sym_115458_c2_g1,0
Sym_115467_c1_g2,1
Sym_115470_c0_g2,0
Sym_115474_c4_g1,0
Sym_115475_c2_g1,0
Sym_115550_c0_g6,1
Sym_115558_c0_g1,0
Sym_115561_c3_g1,0
Sym_115576_c10_g1,0
Sym_115594_c8_g1,0
Sym_115621_c9_g1,0
Sym_115622_c5_g2,0
Sym_115633_c1_g1,0
Sym_115633_c1_g2,1
Sym_115634_c6_g1,0
Sym_115649_c0_g2,0
Sym_115730_c0_g1,1
Sym_115740_c1_g1,0
Sym_115742_c0_g1,0
Sym_115753_c0_g1,0
Sym_115778_c0_g1,1
Sym_115793_c11_g1,0
Sym_115793_c4_g1,0
Sym_115793_c8_g1,1
Sym_115793_c8_g2,1
Sym_115874_c4_g1,1
Sym_115875_c3_g1,0
Sym_115921_c3_g1,1
Sym_115928_c1_g4,0
Sym_115939_c2_g1,1
Sym_115964_c2_g1,0
Sym_115964_c2_g4,0
Sym_115994_c4_g1,0
Sym_115994_c6_g1,0
Sym_115994_c6_g2,1
Sym_115994_c8_g1,0
Sym_116033_c0_g2,1
Sym_116044_c0_g1,0
Sym_116060_c3_g5,0
Sym_116090_c4_g1,0
Sym_116102_c0_g1,1
Sym_116122_c1_g1,0
Sym_116146_c0_g1,1
Sym_116173_c3_g1,0
Sym_116173_c3_g2,0
Sym_116173_c4_g1,0
Sym_116230_c1_g1,0
Sym_116265_c3_g2,0
Sym_116265_c4_g5,0
Sym_116269_c0_g4,0
Sym_116281_c1_g1,0
Sym_116349_c2_g1,0
Sym_116395_c3_g6,0
Sym_116433_c1_g1,0
Sym_116433_c1_g2,0
Sym_116512_c2_g1,0
Sym_116524_c3_g1,1
Sym_116530_c2_g1,0
Sym_116553_c2_g2,0
Sym_116555_c1_g1,0
Sym_116556_c1_g1,1
Sym_116556_c1_g3,0
Sym_116556_c1_g5,0
Sym_116556_c1_g6,0
Sym_116556_c1_g7,1
Sym_116592_c2_g1,0
Sym_116611_c3_g1,0
Sym_116622_c2_g2,1
Sym_116637_c3_g2,0
Sym_116637_c4_g4,0
Sym_116640_c5_g1,0
Sym_116645_c9_g1,1
Sym_116663_c1_g1,0
Sym_116686_c5_g3,1
Sym_116718_c1_g2,0
Sym_116718_c1_g3,0
Sym_116737_c0_g1,1
Sym_116768_c1_g2,0
Sym_116773_c0_g1,1
Sym_116788_c3_g1,1
Sym_116803_c4_g2,0
Sym_116805_c4_g2,0
Sym_116836_c1_g1,0
Sym_116878_c3_g1,1
Sym_116896_c2_g1,0
Sym_116896_c3_g1,0
Sym_116896_c3_g2,1
Sym_116896_c3_g3,0
Sym_116896_c3_g6,0
Sym_116896_c3_g7,0
Sym_116896_c3_g8,0
Sym_116896_c3_g9,1
Sym_1168_c0_g1,1
Sym_116953_c0_g1,0
Sym_116953_c0_g3,0
Sym_116969_c0_g1,1
Sym_117008_c9_g1,0
Sym_117019_c0_g1,1
Sym_117019_c1_g2,0
Sym_117019_c1_g4,1
Sym_117019_c1_g6,1
Sym_117030_c0_g1,0
Sym_117034_c8_g6,0
Sym_117037_c0_g1,0
Sym_117081_c0_g1,0
Sym_11708_c0_g1,0
Sym_11710_c0_g1,0
Sym_117115_c1_g2,1
Sym_117123_c3_g1,0
Sym_117167_c0_g1,1
Sym_117239_c3_g1,1
Sym_117258_c1_g3,0
Sym_117261_c4_g4,0
Sym_117295_c0_g1,0
Sym_117295_c0_g2,0
Sym_117295_c0_g3,0
Sym_117295_c0_g4,0
Sym_117295_c0_g5,0
Sym_117295_c0_g6,1
Sym_117295_c0_g7,0
Sym_117309_c3_g1,0
Sym_117309_c3_g2,0
Sym_117310_c2_g1,1
Sym_117310_c2_g4,1
Sym_117313_c3_g1,1
Sym_117318_c2_g1,0
Sym_117322_c0_g2,0
Sym_11732_c0_g1,0
Sym_117342_c6_g1,0
Sym_117342_c6_g4,0
Sym_117355_c0_g1,0
Sym_117360_c0_g1,1
Sym_117360_c2_g1,1
Sym_117373_c6_g2,0
Sym_117387_c6_g1,0
Sym_117396_c0_g2,0
Sym_117396_c0_g3,1
Sym_11739_c0_g1,0
Sym_117418_c1_g1,0
Sym_117444_c0_g1,0
Sym_11746_c0_g1,0
Sym_117491_c0_g1,0
Sym_117556_c0_g4,0
Sym_117588_c1_g1,0
Sym_117599_c3_g1,0
Sym_117601_c0_g1,0
Sym_117615_c8_g2,1
Sym_117637_c0_g1,0
Sym_117637_c1_g8,0
Sym_117658_c4_g1,0
Sym_117671_c0_g1,0
Sym_117687_c2_g2,0
Sym_117703_c1_g1,1
Sym_117747_c2_g1,0
Sym_117760_c6_g1,0
Sym_117838_c4_g1,0
Sym_117890_c4_g2,0
Sym_117890_c4_g5,0
Sym_117890_c4_g6,0
Sym_117890_c4_g7,0
Sym_117890_c4_g8,1
Sym_117890_c5_g3,1
Sym_117916_c3_g2,0
Sym_117916_c3_g3,0
Sym_117929_c1_g1,1
Sym_117929_c4_g1,1
Sym_117960_c0_g2,0
Sym_117960_c0_g3,0
Sym_117966_c0_g1,0
Sym_117966_c0_g2,1
Sym_118026_c4_g1,0
Sym_118044_c3_g1,1
Sym_118081_c2_g1,1
Sym_118090_c1_g1,0
Sym_118118_c0_g1,0
Sym_118130_c1_g1,0
Sym_118133_c3_g1,0
Sym_118140_c4_g1,0
Sym_118143_c0_g3,1
Sym_118148_c4_g1,0
Sym_118156_c1_g2,0
Sym_118173_c0_g1,0
Sym_118178_c0_g1,0
Sym_118195_c3_g1,0
Sym_118211_c0_g1,0
Sym_118222_c0_g1,0
Sym_118243_c5_g1,1
Sym_11825_c0_g1,0
Sym_118275_c1_g1,0
Sym_118306_c3_g1,1
Sym_118320_c8_g1,1
Sym_118341_c1_g2,0
Sym_118341_c1_g3,0
Sym_118361_c0_g1,1
Sym_118361_c2_g1,1
Sym_118383_c0_g1,0
Sym_118388_c0_g1,0
Sym_118407_c3_g1,0
Sym_118478_c4_g1,1
Sym_118501_c2_g1,0
Sym_118506_c0_g1,0
Sym_118506_c1_g1,0
Sym_118506_c1_g2,1
Sym_118506_c4_g1,0
Sym_118532_c0_g1,0
Sym_11853_c0_g1,1
Sym_118541_c1_g1,0
Sym_11855_c0_g1,0
Sym_118607_c2_g1,0
Sym_118609_c2_g2,0
Sym_118609_c3_g2,0
Sym_118609_c3_g4,0
Sym_11862_c0_g1,0
Sym_118650_c6_g1,0
Sym_118671_c0_g1,0
Sym_118674_c1_g1,0
Sym_118684_c2_g4,0
Sym_118693_c0_g1,1
Sym_118693_c1_g1,0
Sym_11873_c0_g1,0
Sym_118753_c1_g1,0
Sym_118797_c0_g3,0
Sym_118811_c2_g1,0
Sym_118868_c0_g1,0
Sym_118868_c0_g2,0
Sym_118868_c0_g3,0
Sym_118905_c0_g1,0
Sym_118905_c5_g1,0
Sym_118905_c5_g3,0
Sym_11891_c0_g1,1
Sym_118929_c0_g1,1
Sym_118975_c1_g1,1
Sym_118995_c1_g3,0
Sym_118999_c4_g1,0
Sym_1189_c0_g1,0
Sym_119016_c0_g1,0
Sym_119017_c0_g1,0
Sym_119017_c0_g3,0
Sym_119017_c0_g5,0
Sym_119023_c6_g2,1
Sym_119023_c7_g1,0
Sym_119054_c0_g1,0
Sym_119054_c0_g2,0
Sym_119056_c0_g1,0
Sym_119070_c1_g1,0
Sym_119110_c0_g1,0
Sym_119110_c1_g2,0
Sym_119171_c0_g1,0
Sym_119171_c4_g1,0
Sym_119174_c0_g1,1
Sym_119190_c2_g1,0
Sym_1191_c0_g1,0
Sym_119235_c0_g1,0
Sym_119235_c0_g2,1
Sym_119241_c1_g1,0
Sym_119243_c0_g1,1
Sym_119250_c0_g1,0
Sym_119250_c0_g2,0
Sym_119250_c0_g3,0
Sym_119275_c3_g2,0
Sym_119312_c1_g2,0
Sym_119345_c3_g1,0
Sym_119350_c1_g2,1
Sym_119393_c2_g1,0
Sym_119395_c10_g3,0
Sym_119395_c10_g4,0
Sym_119412_c8_g1,1
Sym_119422_c1_g1,0
Sym_119433_c2_g2,0
Sym_119466_c0_g1,0
Sym_119480_c3_g1,0
Sym_119516_c2_g1,0
Sym_119517_c0_g1,0
Sym_119517_c0_g2,0
Sym_119530_c4_g1,0
Sym_11955_c0_g1,0
Sym_119724_c4_g1,0
Sym_119749_c0_g1,0
Sym_119795_c4_g1,0
Sym_11980_c0_g1,1
Sym_119833_c0_g1,0
Sym_119833_c3_g1,0
Sym_119833_c3_g2,1
Sym_119833_c3_g3,0
Sym_119838_c0_g2,0
Sym_119843_c0_g1,0
Sym_119843_c2_g1,0
Sym_119843_c6_g1,0
Sym_11990_c0_g1,1
Sym_119914_c0_g2,0
Sym_119914_c10_g1,1
Sym_119914_c10_g2,0
Sym_119914_c10_g3,1
Sym_119964_c1_g1,0
Sym_11998_c0_g2,1
Sym_119993_c0_g1,0
Sym_119993_c5_g1,1
Sym_12002_c0_g1,1
Sym_120032_c1_g1,0
Sym_120039_c1_g1,1
Sym_120050_c0_g1,1
Sym_120054_c5_g1,1
Sym_120054_c7_g1,1
Sym_120057_c12_g1,0
Sym_120080_c2_g1,0
Sym_120119_c1_g1,0
Sym_120119_c1_g2,0
Sym_120119_c3_g2,0
Sym_120128_c5_g2,0
Sym_120131_c1_g1,1
Sym_120132_c2_g4,0
Sym_120138_c2_g1,0
Sym_120138_c2_g2,0
Sym_120157_c4_g2,1
Sym_120198_c11_g1,0
Sym_120205_c0_g1,0
Sym_120205_c3_g2,1
Sym_120216_c1_g1,0
Sym_120216_c2_g1,0
Sym_120216_c3_g1,0
Sym_120244_c2_g1,0
Sym_12024_c0_g1,1
