,kMEbrown
isogroupSym_79804_c0_g1,0.114446218795963
isogroupSym_79819_c0_g1,-0.190550051273011
isogroupSym_7981_c0_g1,-0.79369691326025
isogroupSym_79821_c0_g1,0.277152073286444
isogroupSym_79823_c0_g1,-0.5744844396592
isogroupSym_79834_c0_g2,-0.330528363999859
isogroupSym_79837_c0_g1,0.0259524807190177
isogroupSym_79838_c0_g1,0.329432507593858
isogroupSym_79846_c0_g1,-0.731290410864742
isogroupSym_79847_c0_g1,-0.166198266890201
isogroupSym_79854_c0_g1,-0.504099597466924
isogroupSym_79856_c0_g1,-0.940804295068781
isogroupSym_79863_c0_g1,-0.910615953494217
isogroupSym_79864_c0_g2,-0.551968172531573
isogroupSym_79866_c0_g1,-0.0991316226202322
isogroupSym_79876_c0_g1,-0.729598050974809
isogroupSym_79881_c0_g1,-0.238494148719946
isogroupSym_79881_c0_g2,0.735820682632891
isogroupSym_79885_c0_g1,0.901655416916914
isogroupSym_79886_c0_g2,0.232527806508126
isogroupSym_79892_c0_g1,-0.656664850585655
isogroupSym_79893_c0_g1,-0.496589559308587
isogroupSym_79894_c0_g1,0.448430166071572
isogroupSym_79910_c0_g1,-0.40348289862719
isogroupSym_79916_c0_g1,0.135922902150849
isogroupSym_79925_c0_g1,-0.882427872080349
isogroupSym_79932_c0_g1,-0.202722648216074
isogroupSym_79933_c0_g1,0.760098197289465
isogroupSym_79943_c0_g1,0.435591482357297
isogroupSym_79950_c0_g1,0.644948171506332
isogroupSym_79954_c0_g1,0.0949494483820397
isogroupSym_79_c0_g1,-0.362222117547627
isogroupSym_80027_c0_g1,-0.318035922226188
isogroupSym_80032_c0_g2,0.32547210187423
isogroupSym_80044_c0_g1,0.23702841509448
isogroupSym_80053_c0_g1,0.04468093754645
isogroupSym_80067_c0_g1,0.844132396890585
isogroupSym_80101_c0_g1,-0.522925005855292
isogroupSym_80110_c0_g1,-0.121497573419057
isogroupSym_80117_c0_g1,-0.331856509357052
isogroupSym_80124_c0_g1,-0.540925059788711
isogroupSym_80137_c0_g1,-0.443959146704318
isogroupSym_80146_c0_g1,0.840635784769834
isogroupSym_80147_c0_g1,0.62698894157103
isogroupSym_80168_c0_g1,0.640320342096962
isogroupSym_80195_c0_g1,-0.081050540041374
isogroupSym_80221_c0_g1,-0.249203095253431
isogroupSym_80227_c0_g2,0.919563730633113
isogroupSym_80232_c0_g1,-0.615153217490677
isogroupSym_80236_c0_g1,-0.251357327864491
isogroupSym_80251_c0_g2,0.60899590462542
isogroupSym_80260_c0_g1,-0.44612416466345
isogroupSym_80265_c0_g1,-0.513633509409299
isogroupSym_80265_c0_g3,-0.74707765381361
isogroupSym_80266_c0_g1,-0.423273202977663
isogroupSym_80275_c0_g1,-0.369950064360191
isogroupSym_80278_c0_g1,0.0680910386781195
isogroupSym_80310_c0_g1,-0.292901794833323
isogroupSym_80311_c0_g1,0.469564699535824
isogroupSym_80314_c0_g1,0.468957835530154
isogroupSym_80315_c0_g1,0.0139952046224525
isogroupSym_80317_c0_g1,0.544558494552265
isogroupSym_80319_c0_g1,-0.275484047930263
isogroupSym_80321_c0_g1,-0.535242420206264
isogroupSym_80325_c0_g1,-0.205536231867235
isogroupSym_80326_c0_g1,0.741434687335257
isogroupSym_80329_c0_g1,-0.327289680732559
isogroupSym_80330_c0_g1,0.920005448480102
isogroupSym_80333_c0_g1,-0.281869115478231
isogroupSym_80334_c0_g1,-0.719071381116464
isogroupSym_80337_c0_g1,-0.584719528336085
isogroupSym_80342_c0_g1,0.118500054439136
isogroupSym_80349_c0_g2,-0.604712223992179
isogroupSym_80355_c0_g2,-0.32642759746067
isogroupSym_80359_c0_g1,-0.168597875811965
isogroupSym_80359_c0_g2,0.660260056029119
isogroupSym_80361_c0_g1,-0.275034167510871
isogroupSym_80370_c0_g1,0.232040556262197
isogroupSym_80370_c0_g2,-0.170834009569606
isogroupSym_80376_c0_g1,0.18509884519253
isogroupSym_80379_c0_g1,0.415835473605564
isogroupSym_80380_c0_g1,-0.612086736991651
isogroupSym_80380_c0_g2,-0.556206016648435
isogroupSym_80382_c0_g1,0.0927074566630595
isogroupSym_80383_c0_g1,0.679663873988077
isogroupSym_80392_c0_g1,0.83509923947569
isogroupSym_80394_c0_g1,0.788328252246866
isogroupSym_80397_c0_g1,-0.810208437139148
isogroupSym_80397_c1_g1,-0.736393197634281
isogroupSym_80397_c1_g2,-0.780128191838086
isogroupSym_80404_c0_g1,-0.787754481713543
isogroupSym_80406_c0_g1,0.0553219470502005
isogroupSym_80424_c0_g1,0.0205308339487609
isogroupSym_80425_c0_g1,-0.616789697960866
isogroupSym_80430_c0_g1,0.0769292734008477
isogroupSym_80453_c0_g1,-0.572509235826528
isogroupSym_80458_c0_g1,-0.636689122230103
isogroupSym_80459_c0_g1,-0.536111661345254
isogroupSym_80461_c0_g1,0.310496763565914
isogroupSym_80465_c0_g1,0.808844895705674
isogroupSym_80467_c0_g1,0.771141757312398
isogroupSym_80470_c0_g1,0.727443610927125
isogroupSym_80475_c0_g1,-0.0838542560862848
isogroupSym_80481_c0_g2,-0.342029563553396
isogroupSym_80488_c0_g1,0.688802152376942
isogroupSym_80494_c0_g1,0.278006426776345
isogroupSym_80496_c0_g1,0.135160106399621
isogroupSym_80499_c0_g1,0.0118599427183834
isogroupSym_80516_c0_g1,0.309538952705495
isogroupSym_80531_c0_g1,-0.702241082332544
isogroupSym_80544_c0_g1,0.601174053528587
isogroupSym_80566_c0_g2,0.241525986960308
isogroupSym_80590_c0_g1,0.453177428297641
isogroupSym_80597_c0_g1,-0.619576871329008
isogroupSym_80601_c0_g1,0.395950656722559
isogroupSym_80606_c0_g1,-0.0425568399109297
isogroupSym_80613_c0_g2,0.394149767687264
isogroupSym_80613_c1_g1,0.639656667829265
isogroupSym_80617_c0_g3,-0.147007421900119
isogroupSym_80623_c0_g1,-0.426324391506254
isogroupSym_80638_c0_g1,0.468886950584961
isogroupSym_80645_c0_g1,0.432084944065587
isogroupSym_80656_c0_g3,-0.80449900070678
isogroupSym_80660_c0_g1,-0.208583318742015
isogroupSym_80669_c0_g1,-0.753235588774774
isogroupSym_80683_c0_g1,0.715048787855713
isogroupSym_80686_c0_g1,0.350537221060218
isogroupSym_80690_c0_g1,-0.499068464369854
isogroupSym_80698_c0_g1,-0.65866137607741
isogroupSym_80699_c0_g1,0.288364588042421
isogroupSym_80705_c0_g1,0.658709166503295
isogroupSym_80707_c0_g2,-0.537109972047545
isogroupSym_80718_c0_g2,-0.809917329350738
isogroupSym_80724_c0_g1,0.855566300994472
isogroupSym_80732_c0_g2,-0.660389405570332
isogroupSym_80739_c0_g1,0.270559705022544
isogroupSym_80741_c0_g1,-0.469415003502241
isogroupSym_80742_c0_g1,-0.140511538124208
isogroupSym_80747_c0_g1,0.170360566336816
isogroupSym_80749_c0_g1,0.582797613829091
isogroupSym_80755_c0_g1,-0.463926994011952
isogroupSym_80758_c0_g1,0.808581361169009
isogroupSym_80760_c0_g2,-0.173352443514007
isogroupSym_80768_c0_g1,-0.296712122881939
isogroupSym_80780_c0_g1,0.44409614735692
isogroupSym_80781_c0_g1,0.00802538707179031
isogroupSym_80784_c0_g1,0.643273425276031
isogroupSym_80787_c0_g1,-0.629852381021301
isogroupSym_80791_c0_g1,-0.53713883375125
isogroupSym_80795_c0_g1,0.603073276405544
isogroupSym_80796_c0_g1,0.853741389281
isogroupSym_80801_c0_g1,0.848380178735979
isogroupSym_80802_c0_g1,0.0487167676615594
isogroupSym_80803_c0_g1,0.0623933117020957
isogroupSym_80810_c0_g1,0.600262753375057
isogroupSym_80812_c0_g1,-0.516289059599683
isogroupSym_80819_c0_g1,0.699346870624575
isogroupSym_80820_c0_g1,-0.71294355859751
isogroupSym_80820_c1_g1,0.882686240684782
isogroupSym_80826_c0_g1,-0.136446111872513
isogroupSym_80830_c0_g1,0.143835868591785
isogroupSym_80833_c0_g1,-0.664451690194109
isogroupSym_80857_c0_g2,0.526434125732944
isogroupSym_80859_c0_g1,0.442813506360284
isogroupSym_8086_c0_g1,0.855684238929698
isogroupSym_80894_c0_g1,-0.0191516699233849
isogroupSym_80914_c0_g1,-0.686805317042721
isogroupSym_80978_c0_g1,-0.0195360491919132
isogroupSym_80984_c0_g1,0.935742634337015
isogroupSym_81009_c0_g1,0.702731374142399
isogroupSym_81023_c0_g2,-0.322384435820525
isogroupSym_81059_c0_g1,0.661232772531604
isogroupSym_81061_c0_g1,-0.622886216573162
isogroupSym_81077_c0_g1,-0.764297009700244
isogroupSym_81077_c0_g2,-0.713780550832639
isogroupSym_81078_c0_g1,-0.628229235294745
isogroupSym_81116_c0_g1,0.873811149648025
isogroupSym_81117_c0_g1,0.649449282983988
isogroupSym_81124_c0_g1,0.515569891790093
isogroupSym_81153_c0_g1,-0.258055639886596
isogroupSym_81175_c0_g1,0.585106190175886
isogroupSym_81176_c0_g1,0.801482322452175
isogroupSym_81216_c0_g1,-0.531111069052299
isogroupSym_81224_c0_g1,-0.13832537358166
isogroupSym_81226_c0_g2,0.606547713071676
isogroupSym_81227_c0_g1,0.804858553382325
isogroupSym_81227_c0_g2,-0.49784171735358
isogroupSym_81245_c0_g1,-0.568566135660813
isogroupSym_81248_c0_g1,-0.900513273503526
isogroupSym_81257_c0_g1,0.0447650622696775
isogroupSym_81269_c0_g1,-0.379373507674434
isogroupSym_81280_c0_g1,0.287954604845908
isogroupSym_81364_c0_g1,-0.0484328995151844
isogroupSym_81369_c0_g1,0.77320476699122
isogroupSym_81398_c0_g1,-0.659532678715831
isogroupSym_81426_c0_g1,-0.122948756371539
isogroupSym_81428_c0_g1,-0.524707099393634
isogroupSym_81436_c0_g2,0.189622313400071
isogroupSym_81438_c0_g1,0.18149263822072
isogroupSym_81450_c0_g1,-0.675928597598305
isogroupSym_81475_c0_g1,0.842045671725746
isogroupSym_81477_c0_g1,-0.512734923687935
isogroupSym_81478_c0_g1,-0.324773034085209
isogroupSym_81478_c0_g2,-0.330448516842675
isogroupSym_81480_c0_g1,0.729905961049825
isogroupSym_8149_c0_g1,-0.591797265733022
isogroupSym_81509_c0_g1,0.703521819103654
isogroupSym_81520_c0_g1,0.780782045930908
isogroupSym_81524_c0_g1,-0.761070141586286
isogroupSym_81527_c0_g1,0.116248696988674
isogroupSym_81540_c0_g1,-0.570365136375568
isogroupSym_81543_c0_g1,-0.350907443179043
isogroupSym_81552_c0_g1,-0.292027490883221
isogroupSym_81556_c0_g1,-0.758417722229092
isogroupSym_81564_c0_g1,0.554535255304524
isogroupSym_81574_c0_g1,0.475872049658693
isogroupSym_81582_c0_g1,0.854590025455126
isogroupSym_81584_c0_g1,0.0960196147421116
isogroupSym_81597_c0_g1,0.818155704555406
isogroupSym_81603_c0_g1,0.289266433479461
isogroupSym_81610_c0_g1,-0.311091176183033
isogroupSym_81657_c0_g1,0.572245029771039
isogroupSym_81664_c0_g1,-0.560649143061592
isogroupSym_81672_c0_g1,0.254814817088499
isogroupSym_8167_c0_g1,0.153688882046972
isogroupSym_81697_c0_g1,0.0434263368097104
isogroupSym_81708_c0_g1,0.223314346296636
isogroupSym_81709_c0_g1,-0.163347455772189
isogroupSym_81728_c0_g1,-0.472967648620958
isogroupSym_81739_c0_g1,0.731129746398789
isogroupSym_81763_c0_g1,0.747028025913541
isogroupSym_81765_c0_g1,-0.692661836796355
isogroupSym_81789_c0_g1,0.677646832800279
isogroupSym_81798_c0_g1,0.1151465347566
isogroupSym_81830_c0_g1,0.0820787082931118
isogroupSym_81838_c0_g1,0.317428002072288
isogroupSym_81872_c0_g1,-0.394424410354113
isogroupSym_81873_c0_g1,-0.0958939649109423
isogroupSym_81901_c0_g1,-0.508802617109489
isogroupSym_81904_c0_g1,-0.40155447721051
isogroupSym_81931_c0_g1,-0.379779950576738
isogroupSym_81934_c0_g2,-0.804181107859886
isogroupSym_81967_c0_g1,-0.535575668993309
isogroupSym_81969_c0_g1,0.48981642604374
isogroupSym_82007_c0_g1,0.717499226422989
isogroupSym_8201_c0_g1,0.299548418401092
isogroupSym_82025_c0_g1,0.405778251398454
isogroupSym_82046_c0_g3,-0.0721116724212704
isogroupSym_82059_c0_g1,0.632803412007149
isogroupSym_8205_c0_g1,-0.691867112691064
isogroupSym_82064_c0_g1,0.151098505033421
isogroupSym_82066_c0_g1,0.263015282646164
isogroupSym_82072_c0_g1,-0.0375526420339474
isogroupSym_82095_c0_g1,-0.178087449955058
isogroupSym_82109_c0_g1,0.122044322759265
isogroupSym_82188_c0_g1,-0.813025865486581
isogroupSym_82202_c0_g1,-0.642960171684763
isogroupSym_82205_c0_g1,0.162378805047839
isogroupSym_82209_c0_g2,0.953561921505457
isogroupSym_82212_c0_g1,0.448532182104039
isogroupSym_82218_c0_g1,-0.293295207308081
isogroupSym_82224_c0_g1,-0.633602640400222
isogroupSym_82241_c0_g1,0.0662447106648986
isogroupSym_82247_c0_g1,-0.71801693156743
isogroupSym_82269_c0_g1,0.182777654349765
isogroupSym_82275_c0_g1,-0.366698769368058
isogroupSym_8227_c0_g1,-0.285827539049972
isogroupSym_82308_c0_g1,-0.28198118715744
isogroupSym_82311_c0_g1,0.873638137460999
isogroupSym_82328_c0_g1,0.41256984247934
isogroupSym_8232_c0_g1,0.569761468931632
isogroupSym_82349_c0_g1,0.127679353928062
isogroupSym_82351_c0_g2,-0.556468753668019
isogroupSym_82362_c0_g1,-0.36010755923748
isogroupSym_82379_c0_g1,-0.39762863047243
isogroupSym_82392_c0_g1,0.37576082897679
isogroupSym_82399_c0_g1,0.0593687155356007
isogroupSym_82413_c0_g1,0.0892675645221379
isogroupSym_82418_c0_g1,-0.502475252925001
isogroupSym_82426_c0_g1,0.198393242455866
isogroupSym_82427_c0_g1,0.872951544706425
isogroupSym_82433_c1_g1,-0.580678792370137
isogroupSym_82434_c0_g1,-0.493809090102948
isogroupSym_82456_c0_g1,0.0223837959530519
isogroupSym_82462_c0_g1,0.499356213188557
isogroupSym_82464_c0_g1,-0.858528227441465
isogroupSym_82470_c0_g1,0.939451767006756
isogroupSym_82482_c0_g1,-0.179403323844478
isogroupSym_82489_c0_g1,0.663422714320273
isogroupSym_82490_c0_g1,0.369254823648893
isogroupSym_82495_c0_g1,0.150159337440118
isogroupSym_82497_c0_g1,0.0496197833719228
isogroupSym_82507_c0_g1,0.463342012368498
isogroupSym_82510_c0_g1,0.487938285734638
isogroupSym_82523_c0_g1,-0.170714340439217
isogroupSym_82527_c0_g1,0.32192985924977
isogroupSym_82532_c0_g1,-0.266377988050303
isogroupSym_82534_c0_g1,-0.311952752939453
isogroupSym_82537_c0_g1,0.00920274926603188
isogroupSym_82543_c0_g1,0.194589663252895
isogroupSym_82560_c0_g1,-0.0607395004418077
isogroupSym_82574_c0_g1,-0.388422372566672
isogroupSym_82583_c0_g1,-0.717653558405429
isogroupSym_82593_c0_g2,0.530496620112025
isogroupSym_82598_c0_g2,-0.443888695688185
isogroupSym_82603_c0_g1,-0.00787044315085899
isogroupSym_82619_c0_g1,-0.681987637166447
isogroupSym_82641_c0_g1,-0.0993580317944428
isogroupSym_82660_c0_g1,-0.522389128674981
isogroupSym_82662_c0_g1,-0.269573611120292
isogroupSym_82666_c0_g1,0.470866856670303
isogroupSym_826_c0_g2,-0.595389290506837
isogroupSym_82701_c0_g1,-0.215629367420754
isogroupSym_82709_c0_g1,0.758521046435905
isogroupSym_82722_c0_g1,0.0590995169553032
isogroupSym_82748_c0_g1,-0.00347094766163205
isogroupSym_82755_c0_g1,0.164147041828368
isogroupSym_82772_c0_g1,0.429614860665906
isogroupSym_82772_c0_g4,0.0964889882433002
isogroupSym_82783_c0_g1,-0.00552882503115237
isogroupSym_82786_c0_g2,0.905804747075736
isogroupSym_82797_c0_g1,-0.469618489678345
isogroupSym_82808_c0_g2,-0.350035931237198
isogroupSym_82815_c0_g1,-0.498187625709075
isogroupSym_82819_c0_g1,-0.757998636397128
isogroupSym_82822_c0_g1,0.729274136587108
isogroupSym_82829_c0_g1,-0.33027227111713
isogroupSym_82834_c0_g1,-0.457006720784955
isogroupSym_82843_c0_g1,0.0855352786575902
isogroupSym_82864_c0_g1,0.204633395788818
isogroupSym_82869_c0_g1,0.0392269451524561
isogroupSym_82884_c0_g1,0.894569987143466
isogroupSym_82895_c0_g1,-0.172598206064118
isogroupSym_82912_c0_g1,0.433139988214344
isogroupSym_82935_c0_g1,0.777367665094823
isogroupSym_82953_c0_g1,-0.575149604753216
isogroupSym_82968_c0_g1,-0.305587896478816
isogroupSym_82971_c0_g1,0.593150246503683
isogroupSym_82979_c0_g1,0.144978232595795
isogroupSym_82983_c0_g1,0.587234216857002
isogroupSym_82984_c0_g1,0.368757944201669
isogroupSym_82987_c0_g1,-0.574687656084189
isogroupSym_83006_c0_g1,0.0684457981814823
isogroupSym_83013_c0_g1,0.00834081869740634
isogroupSym_83026_c0_g1,-0.303422887763141
isogroupSym_83041_c0_g2,0.10137633141169
isogroupSym_83044_c0_g1,-0.54527414665443
isogroupSym_83072_c0_g2,0.0262933385295012
isogroupSym_83082_c0_g1,0.874480314744176
isogroupSym_83084_c0_g1,0.155445141915637
isogroupSym_83104_c0_g1,-0.19471345998799
isogroupSym_83108_c0_g1,0.405044076034924
isogroupSym_83112_c0_g1,-0.670598448835472
isogroupSym_8311_c0_g1,0.266860051935849
isogroupSym_83120_c0_g1,-0.102064962323836
isogroupSym_83124_c0_g1,-0.622822003882018
isogroupSym_83124_c0_g2,-0.466749939711506
isogroupSym_83135_c0_g1,0.647874252128085
isogroupSym_83152_c0_g2,-0.69395082331371
isogroupSym_83162_c0_g1,-0.00471452315211985
isogroupSym_83170_c0_g1,-0.379047685020037
isogroupSym_83174_c0_g2,-0.404399962814455
isogroupSym_83192_c0_g1,0.599937662736546
isogroupSym_83192_c0_g2,-0.697290316836448
isogroupSym_83199_c0_g1,0.348534695082149
isogroupSym_83201_c0_g1,-0.374657143025698
isogroupSym_83202_c0_g1,0.235083691030929
isogroupSym_83214_c0_g1,-0.229040487380887
isogroupSym_83214_c0_g2,-0.138202300360871
isogroupSym_83224_c0_g1,0.459356651730706
isogroupSym_83227_c0_g1,0.9409367103658
isogroupSym_83231_c0_g1,-0.906947674913525
isogroupSym_83235_c0_g1,0.460874764008959
isogroupSym_83245_c0_g1,0.475191282118139
isogroupSym_83247_c0_g1,-0.508091462900013
isogroupSym_83248_c0_g1,-0.764863728204135
isogroupSym_83260_c0_g1,-0.161770456278854
isogroupSym_83290_c0_g1,0.181651217322238
isogroupSym_83348_c0_g1,-0.148083950954925
isogroupSym_83356_c0_g1,-0.240588512334181
isogroupSym_83389_c0_g1,0.30908605959921
isogroupSym_83399_c0_g2,0.619894742896909
isogroupSym_83401_c0_g1,0.80572364725317
isogroupSym_83527_c0_g1,0.980725840445425
isogroupSym_83536_c0_g1,-0.0952072595344418
isogroupSym_83538_c0_g1,-0.594880970180776
isogroupSym_83549_c0_g1,0.252456034330394
isogroupSym_83553_c0_g1,-0.180080019426264
isogroupSym_83562_c0_g1,-0.0420810904200017
isogroupSym_83568_c0_g1,0.0581112603051799
isogroupSym_83573_c0_g1,-0.596301485219462
isogroupSym_83577_c0_g1,-0.632466463672183
isogroupSym_83588_c0_g1,0.200374413556227
isogroupSym_83589_c0_g1,0.888590646579129
isogroupSym_83591_c0_g1,-0.156428243588631
isogroupSym_83593_c0_g1,-0.495602124716687
isogroupSym_83601_c0_g1,-0.584510660478743
isogroupSym_83605_c0_g1,-0.772034241802127
isogroupSym_83606_c0_g1,0.738897079489083
isogroupSym_83621_c0_g1,0.820688283976535
isogroupSym_83621_c0_g2,0.800009226704643
isogroupSym_83724_c0_g2,0.255273760509353
isogroupSym_83887_c0_g1,-0.297204741726921
isogroupSym_83911_c0_g1,0.482745345080137
isogroupSym_83919_c0_g1,0.87815242650176
isogroupSym_83928_c0_g1,-0.367931811138721
isogroupSym_83934_c0_g1,0.741999828855765
isogroupSym_83968_c0_g3,-0.830397163337049
isogroupSym_83972_c0_g1,-0.263107879884068
isogroupSym_83977_c0_g1,0.740053793843193
isogroupSym_83995_c0_g1,0.943259747119051
isogroupSym_84026_c0_g1,-0.618812890170044
isogroupSym_84047_c0_g2,-0.415995921112774
isogroupSym_84049_c0_g2,0.847678891793276
isogroupSym_8405_c0_g1,-0.668522974108268
isogroupSym_84068_c0_g1,-0.579772851861647
isogroupSym_84081_c0_g1,-0.540300509038894
isogroupSym_84115_c0_g1,0.431774200816544
isogroupSym_84125_c0_g1,0.13519429686244
isogroupSym_8412_c0_g1,0.132703573582559
isogroupSym_84130_c0_g1,0.525107124486203
isogroupSym_84145_c0_g1,-0.45036482979603
isogroupSym_84160_c0_g3,0.189897202638281
isogroupSym_84180_c0_g1,0.211008902794228
isogroupSym_84198_c0_g1,0.83521874813731
isogroupSym_84200_c0_g1,-0.24216032964313
isogroupSym_84200_c0_g2,0.236199687305859
isogroupSym_84205_c0_g2,-0.148961566822182
isogroupSym_84206_c0_g1,-0.812143503422437
isogroupSym_84213_c0_g1,-0.158226653574757
isogroupSym_84214_c0_g1,0.44857692744101
isogroupSym_84216_c0_g1,-0.619692874693828
isogroupSym_84216_c0_g2,0.414837954391665
isogroupSym_84217_c0_g1,-0.899753295434992
isogroupSym_84218_c0_g1,0.785643716511706
isogroupSym_84219_c0_g1,0.853249929038802
isogroupSym_84225_c0_g1,-0.569082797784541
isogroupSym_84231_c0_g1,0.809662940404501
isogroupSym_84233_c0_g1,0.090300972292485
isogroupSym_84237_c0_g2,0.425252924573446
isogroupSym_84240_c0_g1,0.296915350593042
isogroupSym_84243_c0_g1,0.409188392062749
isogroupSym_84245_c0_g1,-0.623975162397437
isogroupSym_84246_c0_g2,0.856672338256302
isogroupSym_84247_c0_g1,-0.313958024826987
isogroupSym_84251_c0_g1,0.346211871644675
isogroupSym_84252_c0_g1,0.627934967009519
isogroupSym_84255_c0_g1,0.824169781544584
isogroupSym_84255_c0_g2,0.327078104858627
isogroupSym_84257_c0_g1,-0.319466263506278
isogroupSym_84259_c0_g1,-0.777326781290439
isogroupSym_84277_c0_g2,0.0581492668226374
isogroupSym_84282_c0_g2,0.628583354499537
isogroupSym_84285_c0_g2,0.620782327560987
isogroupSym_84291_c0_g1,0.75712041187496
isogroupSym_84292_c0_g1,-0.651635858298926
isogroupSym_84293_c0_g1,-0.839800427227209
isogroupSym_84303_c0_g1,0.0834637252575789
isogroupSym_84318_c0_g1,-0.543934864547635
isogroupSym_84321_c0_g1,-0.592256357793349
isogroupSym_84323_c0_g1,-0.239919750765214
isogroupSym_84324_c0_g1,-0.403569356899779
isogroupSym_84324_c0_g2,-0.472826677484761
isogroupSym_84330_c0_g1,0.113535908188627
isogroupSym_84334_c0_g1,-0.331214302008106
isogroupSym_84334_c0_g2,0.822565580756449
isogroupSym_84335_c0_g1,0.550814066040067
isogroupSym_84338_c0_g1,-0.789057967986634
isogroupSym_84343_c0_g1,0.546998321966461
isogroupSym_84347_c0_g1,0.242482525694982
isogroupSym_84349_c0_g1,0.0550520665926708
isogroupSym_84359_c0_g1,-0.310237060361504
isogroupSym_84361_c0_g1,-0.538821740390047
isogroupSym_84365_c0_g1,-0.881058631145634
isogroupSym_84371_c0_g1,-0.0108593405969284
isogroupSym_84387_c0_g1,0.763305275454501
isogroupSym_84389_c0_g1,0.741421780549644
isogroupSym_84389_c0_g2,0.406031145359066
isogroupSym_84390_c0_g1,-0.77994529574013
isogroupSym_84391_c0_g1,-0.627906820448624
isogroupSym_84401_c0_g1,-0.702019055408727
isogroupSym_84402_c0_g2,-0.57495312682224
isogroupSym_84406_c0_g1,0.360840914184755
isogroupSym_84408_c0_g1,-0.638902603379828
isogroupSym_84411_c0_g1,-0.37803655510969
isogroupSym_84416_c0_g1,0.361505019808772
isogroupSym_84433_c0_g2,0.317416230799246
isogroupSym_84445_c0_g1,0.1354895963121
isogroupSym_84446_c0_g1,0.662810548075734
isogroupSym_84449_c0_g1,-0.605895493574766
isogroupSym_84452_c0_g1,-0.404633847934272
isogroupSym_84459_c0_g2,0.518252224817411
isogroupSym_84479_c0_g3,-0.742636634680785
isogroupSym_84485_c0_g1,-0.561161047590403
isogroupSym_84490_c0_g1,-0.0866359796708243
isogroupSym_84493_c0_g1,0.656467636922283
isogroupSym_84498_c0_g1,-0.155895966906018
isogroupSym_84500_c0_g1,0.377339417089129
isogroupSym_84510_c0_g2,0.185907322536121
isogroupSym_84512_c0_g2,-0.356363533568796
isogroupSym_84522_c0_g1,-0.0310336425451871
isogroupSym_84527_c0_g1,-0.557630653931878
isogroupSym_84531_c0_g1,-0.23264666964694
isogroupSym_84535_c0_g1,0.827652126048287
isogroupSym_84538_c0_g1,0.939901604645234
isogroupSym_84545_c0_g1,0.931461645723629
isogroupSym_84551_c0_g1,-0.44646482652767
isogroupSym_84560_c0_g1,0.0578065755184577
isogroupSym_84561_c0_g1,-0.629743998468335
isogroupSym_84565_c0_g1,0.230301127289392
isogroupSym_84568_c0_g1,-0.474381097411995
isogroupSym_84571_c0_g1,0.27219483414907
isogroupSym_84572_c0_g1,0.223398659421505
isogroupSym_84574_c0_g1,-0.56895335986591
isogroupSym_84577_c0_g1,-0.586190054823798
isogroupSym_84578_c0_g1,-0.573918417959032
isogroupSym_84581_c0_g1,-0.203582020847077
isogroupSym_84582_c0_g2,0.595430705063387
isogroupSym_84583_c0_g1,0.779202584356049
isogroupSym_84586_c0_g1,0.274130019287401
isogroupSym_84591_c0_g1,-0.162344729422131
isogroupSym_84594_c0_g1,-0.126741187549419
isogroupSym_84600_c0_g1,-0.151567076493011
isogroupSym_84601_c0_g1,0.730855424009328
isogroupSym_84602_c0_g1,0.386849654567114
isogroupSym_84604_c0_g1,-0.605938910298147
isogroupSym_84610_c0_g1,0.55744921410007
isogroupSym_84614_c0_g1,0.343784827513985
isogroupSym_84618_c0_g1,0.0281279777585372
isogroupSym_84623_c0_g1,0.892303639899639
isogroupSym_84630_c0_g2,0.868379465541814
isogroupSym_84632_c0_g1,0.731382084037347
isogroupSym_84638_c0_g1,0.126297552263887
isogroupSym_84640_c0_g1,0.307042066106621
isogroupSym_84644_c0_g2,0.17926848485305
isogroupSym_84645_c0_g1,-0.00740728568466175
isogroupSym_84646_c0_g1,0.620332013114849
isogroupSym_84646_c0_g2,0.7602049460252
isogroupSym_84648_c0_g1,0.867081824940102
isogroupSym_84648_c0_g3,0.846961878663629
isogroupSym_84649_c0_g1,-0.304188336951522
isogroupSym_84654_c0_g1,0.220852915293499
isogroupSym_84660_c0_g1,0.368196345687713
isogroupSym_84663_c0_g1,-0.490951375377018
isogroupSym_84663_c0_g2,0.311867177751111
isogroupSym_84665_c0_g1,0.812809534570185
isogroupSym_84673_c0_g2,0.109167621056266
isogroupSym_84686_c0_g1,0.261599838084962
isogroupSym_84688_c0_g1,-0.242284929325547
isogroupSym_84690_c0_g2,0.0191968843944782
isogroupSym_84692_c0_g1,0.188093473981326
isogroupSym_84693_c0_g1,-0.670352450910957
isogroupSym_84704_c0_g1,-0.170326958569254
isogroupSym_84708_c0_g1,0.118369523103993
isogroupSym_84715_c0_g1,0.0869648113391092
isogroupSym_84724_c0_g1,-0.822416923335837
isogroupSym_84732_c0_g1,-0.0241732197271705
isogroupSym_84734_c0_g1,-0.0368070965838901
isogroupSym_84736_c0_g1,-0.673615417486106
isogroupSym_84738_c0_g1,0.794492482495464
isogroupSym_84739_c0_g1,0.390578153803125
isogroupSym_84741_c0_g1,-0.685122951024034
isogroupSym_84768_c0_g1,-0.652078392282599
isogroupSym_84773_c0_g1,-0.600677494159556
isogroupSym_84779_c0_g1,0.260427646804483
isogroupSym_84795_c0_g1,-0.26801610405416
isogroupSym_84797_c0_g2,-0.0137802201620188
isogroupSym_84815_c0_g2,-0.699769342736576
