,kMEcyan
isogroupSym_79388_c0_g1,0.343940914030347
isogroupSym_79395_c0_g1,-0.354333102208609
isogroupSym_79398_c0_g1,-0.298815029953211
isogroupSym_79399_c0_g1,-0.169185500134478
isogroupSym_79406_c0_g1,-0.0488325150667486
isogroupSym_79408_c0_g1,-0.042756419256891
isogroupSym_79415_c0_g1,-0.36789624624359
isogroupSym_79426_c0_g1,0.193071429925975
isogroupSym_79437_c0_g1,0.380929609839532
isogroupSym_79437_c0_g2,0.233334806188642
isogroupSym_79438_c0_g1,0.321757067614295
isogroupSym_79445_c0_g1,-0.0935360528435698
isogroupSym_79448_c0_g1,-0.224365125207559
isogroupSym_79451_c0_g1,0.144348914823844
isogroupSym_79453_c0_g1,0.081942083511471
isogroupSym_79459_c0_g1,-0.176543275740381
isogroupSym_7946_c0_g1,-0.0868344443449643
isogroupSym_79473_c0_g1,-0.0523348624190681
isogroupSym_79484_c0_g1,0.0916923691056292
isogroupSym_79487_c0_g2,0.58882597170492
isogroupSym_79488_c0_g1,0.168491694004823
isogroupSym_79501_c0_g1,0.421918277537096
isogroupSym_79508_c0_g1,-0.0997347479634936
isogroupSym_79511_c0_g1,0.398403041004764
isogroupSym_79511_c0_g2,-0.104292563894195
isogroupSym_79517_c0_g1,-0.389585145958276
isogroupSym_79520_c0_g1,0.440104904372314
isogroupSym_79526_c0_g1,0.1077847174453
isogroupSym_79529_c0_g1,0.192315242382427
isogroupSym_79532_c0_g1,-0.168754985714752
isogroupSym_79534_c0_g1,0.055575449033907
isogroupSym_79535_c0_g1,-0.669514607846698
isogroupSym_79551_c0_g1,-0.0372359988559096
isogroupSym_79562_c0_g1,0.680829161112675
isogroupSym_79565_c0_g1,-0.0240322960295191
isogroupSym_79567_c0_g1,-0.264573281787881
isogroupSym_79571_c0_g1,0.00134652731611415
isogroupSym_79627_c0_g1,0.416980617865841
isogroupSym_79644_c0_g1,0.170839182968153
isogroupSym_79649_c0_g2,-0.197828558231392
isogroupSym_79669_c0_g1,0.118172077687061
isogroupSym_79688_c0_g1,-0.463449605089303
isogroupSym_79714_c0_g1,-0.134902022150895
isogroupSym_79736_c0_g1,-0.169970015992104
isogroupSym_79742_c0_g1,0.176461239568831
isogroupSym_79744_c0_g1,0.24334454605559
isogroupSym_79745_c0_g1,0.232319264917833
isogroupSym_79752_c0_g1,-0.191239493921175
isogroupSym_79752_c1_g1,0.0203200497186763
isogroupSym_79753_c0_g1,0.20674942157623
isogroupSym_79756_c0_g1,0.305873952705187
isogroupSym_79762_c0_g1,0.163487006457509
isogroupSym_79765_c0_g1,0.105349747050221
isogroupSym_79785_c0_g1,-0.151978838390881
isogroupSym_79788_c0_g2,0.152585967209689
isogroupSym_79789_c0_g1,-0.270858327013039
isogroupSym_79804_c0_g1,0.410422123658544
isogroupSym_79819_c0_g1,0.152061412291626
isogroupSym_7981_c0_g1,0.347231506355937
isogroupSym_79821_c0_g1,-0.218416206327474
isogroupSym_79823_c0_g1,-0.261542807585431
isogroupSym_79834_c0_g2,0.0502405587923217
isogroupSym_79837_c0_g1,-0.145677882073721
isogroupSym_79838_c0_g1,0.230576151464835
isogroupSym_79846_c0_g1,0.273793882106387
isogroupSym_79847_c0_g1,-0.267753507166998
isogroupSym_79854_c0_g1,0.41865294320891
isogroupSym_79856_c0_g1,0.260957682430545
isogroupSym_79863_c0_g1,0.427495667847379
isogroupSym_79864_c0_g2,0.631898151308952
isogroupSym_79866_c0_g1,0.0312138910808362
isogroupSym_79876_c0_g1,0.144226169571318
isogroupSym_79881_c0_g1,-0.228083546649723
isogroupSym_79881_c0_g2,-0.0187672387044749
isogroupSym_79885_c0_g1,-0.305586112099366
isogroupSym_79886_c0_g2,0.0433461372688417
isogroupSym_79892_c0_g1,-0.18794228619046
isogroupSym_79893_c0_g1,0.133259790371308
isogroupSym_79894_c0_g1,-0.149047079054521
isogroupSym_79910_c0_g1,0.0652124548659571
isogroupSym_79916_c0_g1,0.25559789190987
isogroupSym_79925_c0_g1,0.112524862977498
isogroupSym_79932_c0_g1,0.409011595796258
isogroupSym_79933_c0_g1,-0.377237010284338
isogroupSym_79943_c0_g1,-0.349830526281651
isogroupSym_79950_c0_g1,-0.0147687728494363
isogroupSym_79954_c0_g1,0.492145009144449
isogroupSym_79_c0_g1,-0.132414419886381
isogroupSym_80027_c0_g1,0.290670908633031
isogroupSym_80032_c0_g2,-0.611416285455853
isogroupSym_80044_c0_g1,-0.120819372334325
isogroupSym_80053_c0_g1,-0.212552192798651
isogroupSym_80067_c0_g1,-0.346823280277955
isogroupSym_80101_c0_g1,0.0335065765325396
isogroupSym_80110_c0_g1,-0.268401820014015
isogroupSym_80117_c0_g1,-0.163246757046289
isogroupSym_80124_c0_g1,0.00456845134877301
isogroupSym_80137_c0_g1,-0.207385039320191
isogroupSym_80146_c0_g1,-0.274959710389225
isogroupSym_80147_c0_g1,-0.161063374490782
isogroupSym_80168_c0_g1,-0.2756043253153
isogroupSym_80195_c0_g1,0.113965406952001
isogroupSym_80221_c0_g1,0.0584858252939696
isogroupSym_80227_c0_g2,-0.439877987201682
isogroupSym_80232_c0_g1,0.36159867170477
isogroupSym_80236_c0_g1,-0.327801606985949
isogroupSym_80251_c0_g2,-0.115790260858044
isogroupSym_80260_c0_g1,0.246902066116312
isogroupSym_80265_c0_g1,0.19879423485707
isogroupSym_80265_c0_g3,0.4717113224746
isogroupSym_80266_c0_g1,0.29709588650158
isogroupSym_80275_c0_g1,-0.00319303492426753
isogroupSym_80278_c0_g1,-0.608112753519257
isogroupSym_80310_c0_g1,-0.17892331555222
isogroupSym_80311_c0_g1,0.0666032272665092
isogroupSym_80314_c0_g1,0.379737516456697
isogroupSym_80315_c0_g1,0.0555617475588863
isogroupSym_80317_c0_g1,-0.0207155218441863
isogroupSym_80319_c0_g1,0.294789392691731
isogroupSym_80321_c0_g1,0.430129261132963
isogroupSym_80325_c0_g1,0.0852731299989058
isogroupSym_80326_c0_g1,-0.0606184617657992
isogroupSym_80329_c0_g1,0.37972678304121
isogroupSym_80330_c0_g1,-0.369720651639008
isogroupSym_80333_c0_g1,0.171845561270239
isogroupSym_80334_c0_g1,0.29145652428485
isogroupSym_80337_c0_g1,-0.0569594888618142
isogroupSym_80342_c0_g1,0.391503051892335
isogroupSym_80349_c0_g2,0.0672162631028788
isogroupSym_80355_c0_g2,0.544494962588245
isogroupSym_80359_c0_g1,-0.321840242097855
isogroupSym_80359_c0_g2,-0.106465601866359
isogroupSym_80361_c0_g1,-0.165195412415237
isogroupSym_80370_c0_g1,0.161282447487505
isogroupSym_80370_c0_g2,0.377272104176968
isogroupSym_80376_c0_g1,0.0340344628260642
isogroupSym_80379_c0_g1,0.136214449188917
isogroupSym_80380_c0_g1,0.305599873227331
isogroupSym_80380_c0_g2,0.238915450070136
isogroupSym_80382_c0_g1,-0.190760571300569
isogroupSym_80383_c0_g1,-0.159243598835664
isogroupSym_80392_c0_g1,-0.332041603336973
isogroupSym_80394_c0_g1,-0.265284562518933
isogroupSym_80397_c0_g1,0.0711782335281279
isogroupSym_80397_c1_g1,-0.0768496280192911
isogroupSym_80397_c1_g2,0.0794895785765863
isogroupSym_80404_c0_g1,-0.0122499047944599
isogroupSym_80406_c0_g1,-0.410641442476413
isogroupSym_80424_c0_g1,0.353891350656931
isogroupSym_80425_c0_g1,-0.160463994936693
isogroupSym_80430_c0_g1,0.331956417784188
isogroupSym_80453_c0_g1,0.0102384060420291
isogroupSym_80458_c0_g1,0.191128339894225
isogroupSym_80459_c0_g1,-0.217172617817729
isogroupSym_80461_c0_g1,-0.23482815381069
isogroupSym_80465_c0_g1,-0.00289003449288136
isogroupSym_80467_c0_g1,0.145600987639976
isogroupSym_80470_c0_g1,-0.189960642105464
isogroupSym_80475_c0_g1,0.19451586955565
isogroupSym_80481_c0_g2,0.551910867018038
isogroupSym_80488_c0_g1,-0.127877476206326
isogroupSym_80494_c0_g1,-0.371477036615356
isogroupSym_80496_c0_g1,-0.183422177704821
isogroupSym_80499_c0_g1,0.211992722695528
isogroupSym_80516_c0_g1,0.0210342152732391
isogroupSym_80531_c0_g1,0.153959073116878
isogroupSym_80544_c0_g1,-0.0660873921413243
isogroupSym_80566_c0_g2,0.357667207145854
isogroupSym_80590_c0_g1,-0.237917454194245
isogroupSym_80597_c0_g1,-0.0734662323828989
isogroupSym_80601_c0_g1,0.468707588812728
isogroupSym_80606_c0_g1,-0.270559220396157
isogroupSym_80613_c0_g2,-0.0769897698968412
isogroupSym_80613_c1_g1,-0.23002261093719
isogroupSym_80617_c0_g3,0.270459784616379
isogroupSym_80623_c0_g1,0.371341564614562
isogroupSym_80638_c0_g1,0.113888847489544
isogroupSym_80645_c0_g1,0.2548992800277
isogroupSym_80656_c0_g3,-0.0518974475974582
isogroupSym_80660_c0_g1,-0.128056352971114
isogroupSym_80669_c0_g1,0.278129262770636
isogroupSym_80683_c0_g1,-0.0474913540973923
isogroupSym_80686_c0_g1,0.178739629448489
isogroupSym_80690_c0_g1,0.117342155304792
isogroupSym_80698_c0_g1,0.2488187922641
isogroupSym_80699_c0_g1,-0.00585251365860265
isogroupSym_80705_c0_g1,0.197918633443766
isogroupSym_80707_c0_g2,-0.385893914579437
isogroupSym_80718_c0_g2,0.0602129482985109
isogroupSym_80724_c0_g1,-0.401610188274634
isogroupSym_80732_c0_g2,0.00918809513087149
isogroupSym_80739_c0_g1,-0.227366228834336
isogroupSym_80741_c0_g1,0.115380012868869
isogroupSym_80742_c0_g1,-0.438680949182246
isogroupSym_80747_c0_g1,0.0214833258692516
isogroupSym_80749_c0_g1,0.03059493041084
isogroupSym_80755_c0_g1,0.412390400013331
isogroupSym_80758_c0_g1,-0.147717717562412
isogroupSym_80760_c0_g2,0.392486013784696
isogroupSym_80768_c0_g1,0.307281341292905
isogroupSym_80780_c0_g1,0.114128197518484
isogroupSym_80781_c0_g1,0.378060816226618
isogroupSym_80784_c0_g1,-0.083003935768494
isogroupSym_80787_c0_g1,0.301445113110687
isogroupSym_80791_c0_g1,0.277188871089446
isogroupSym_80795_c0_g1,0.0150544858597726
isogroupSym_80796_c0_g1,-0.000182414094247053
isogroupSym_80801_c0_g1,-0.13949453099438
isogroupSym_80802_c0_g1,0.0441306493545565
isogroupSym_80803_c0_g1,-0.220843374857618
isogroupSym_80810_c0_g1,0.0539605030763718
isogroupSym_80812_c0_g1,0.396043107642728
isogroupSym_80819_c0_g1,-0.541945384774681
isogroupSym_80820_c0_g1,-0.241135373605575
isogroupSym_80820_c1_g1,-0.612223801195808
isogroupSym_80826_c0_g1,0.566461132861824
isogroupSym_80830_c0_g1,-0.109161480586389
isogroupSym_80833_c0_g1,-0.0404871243978363
isogroupSym_80857_c0_g2,-0.493985318508472
isogroupSym_80859_c0_g1,-0.308871000565938
isogroupSym_8086_c0_g1,-0.308765249116005
isogroupSym_80894_c0_g1,0.562824692315981
isogroupSym_80914_c0_g1,0.138633696880402
isogroupSym_80978_c0_g1,0.343455638802476
isogroupSym_80984_c0_g1,-0.421397627785849
isogroupSym_81009_c0_g1,0.0506806531931501
isogroupSym_81023_c0_g2,0.541385217929449
isogroupSym_81059_c0_g1,0.273511563942164
isogroupSym_81061_c0_g1,0.335916753871082
isogroupSym_81077_c0_g1,0.0291503895218973
isogroupSym_81077_c0_g2,0.172054563328348
isogroupSym_81078_c0_g1,0.140373770461534
isogroupSym_81116_c0_g1,-0.570645772208238
isogroupSym_81117_c0_g1,-0.598975790996755
isogroupSym_81124_c0_g1,0.0527155074281095
isogroupSym_81153_c0_g1,0.24862604284453
isogroupSym_81175_c0_g1,-0.212196494599824
isogroupSym_81176_c0_g1,-0.0823214988383788
isogroupSym_81216_c0_g1,-0.320775372008698
isogroupSym_81224_c0_g1,-0.0374502689109929
isogroupSym_81226_c0_g2,-0.327171098217728
isogroupSym_81227_c0_g1,-0.309981913969323
isogroupSym_81227_c0_g2,0.232946354860824
isogroupSym_81245_c0_g1,0.826652365351574
isogroupSym_81248_c0_g1,0.0928843494603582
isogroupSym_81257_c0_g1,-0.12057661169057
isogroupSym_81269_c0_g1,0.390726522432327
isogroupSym_81280_c0_g1,-0.607256120192746
isogroupSym_81364_c0_g1,0.408612408069435
isogroupSym_81369_c0_g1,-0.32727303511348
isogroupSym_81398_c0_g1,0.662102530434499
isogroupSym_81426_c0_g1,-0.188881130275484
isogroupSym_81428_c0_g1,0.58194003559459
isogroupSym_81436_c0_g2,-0.170595160439679
isogroupSym_81438_c0_g1,-0.168382825373145
isogroupSym_81450_c0_g1,0.204275919513987
isogroupSym_81475_c0_g1,-0.4190735819201
isogroupSym_81477_c0_g1,0.298048172549959
isogroupSym_81478_c0_g1,0.28205353965396
isogroupSym_81478_c0_g2,-0.247141971609185
isogroupSym_81480_c0_g1,-0.125425237660681
isogroupSym_8149_c0_g1,0.227546354886603
isogroupSym_81509_c0_g1,-0.233613918457788
isogroupSym_81520_c0_g1,-0.00940350269567521
isogroupSym_81524_c0_g1,0.254611164241159
isogroupSym_81527_c0_g1,-0.0265554076046305
isogroupSym_81540_c0_g1,-0.0203193350745672
isogroupSym_81543_c0_g1,-0.0648810564877333
isogroupSym_81552_c0_g1,0.291022989258139
isogroupSym_81556_c0_g1,0.324758215946023
isogroupSym_81564_c0_g1,-0.047573185096513
isogroupSym_81574_c0_g1,0.36717299812434
isogroupSym_81582_c0_g1,-0.265467900117199
isogroupSym_81584_c0_g1,0.2017326263516
isogroupSym_81597_c0_g1,-0.343694897898694
isogroupSym_81603_c0_g1,0.511817303000903
isogroupSym_81610_c0_g1,-0.178235253301633
isogroupSym_81657_c0_g1,0.206594714278099
isogroupSym_81664_c0_g1,0.369287424069644
isogroupSym_81672_c0_g1,-0.226324723805832
isogroupSym_8167_c0_g1,-0.458344196706123
isogroupSym_81697_c0_g1,-0.592943113206381
isogroupSym_81708_c0_g1,0.277116271892485
isogroupSym_81709_c0_g1,0.294617725240745
isogroupSym_81728_c0_g1,-0.17294832764297
isogroupSym_81739_c0_g1,-0.395053442143092
isogroupSym_81763_c0_g1,0.0484432475744217
isogroupSym_81765_c0_g1,-0.0456651097753782
isogroupSym_81789_c0_g1,-0.478897181985033
isogroupSym_81798_c0_g1,0.560141970223345
isogroupSym_81830_c0_g1,0.336981378833399
isogroupSym_81838_c0_g1,-0.307073903001021
isogroupSym_81872_c0_g1,0.0827479198705667
isogroupSym_81873_c0_g1,0.70540348122839
isogroupSym_81901_c0_g1,-0.00373915564732749
isogroupSym_81904_c0_g1,0.0676597114930966
isogroupSym_81931_c0_g1,-0.220960214414847
isogroupSym_81934_c0_g2,0.00395284351541453
isogroupSym_81967_c0_g1,-0.159304299605488
isogroupSym_81969_c0_g1,0.331616116914633
isogroupSym_82007_c0_g1,-0.358927723943734
isogroupSym_8201_c0_g1,-0.0463428649339439
isogroupSym_82025_c0_g1,-0.0548741778850569
isogroupSym_82046_c0_g3,0.25722597024662
isogroupSym_82059_c0_g1,-0.496319476004884
isogroupSym_8205_c0_g1,-0.0714486492608782
isogroupSym_82064_c0_g1,0.522834474973483
isogroupSym_82066_c0_g1,0.0357945704296567
isogroupSym_82072_c0_g1,0.197830958513896
isogroupSym_82095_c0_g1,0.0511407205522029
isogroupSym_82109_c0_g1,-0.0372791205643485
isogroupSym_82188_c0_g1,0.434887440754171
isogroupSym_82202_c0_g1,-0.0133674745088685
isogroupSym_82205_c0_g1,0.167006515549136
isogroupSym_82209_c0_g2,-0.357654958661118
isogroupSym_82212_c0_g1,-0.060033574088832
isogroupSym_82218_c0_g1,-0.163394417803843
isogroupSym_82224_c0_g1,0.414920340744852
isogroupSym_82241_c0_g1,0.328807080069717
isogroupSym_82247_c0_g1,-0.116650564813071
isogroupSym_82269_c0_g1,-0.390365692212689
isogroupSym_82275_c0_g1,0.442338310070925
isogroupSym_8227_c0_g1,0.282214977857632
isogroupSym_82308_c0_g1,0.243294724645709
isogroupSym_82311_c0_g1,-0.364094489920448
isogroupSym_82328_c0_g1,-0.444917835312593
isogroupSym_8232_c0_g1,-0.445454545385939
isogroupSym_82349_c0_g1,0.572808963640601
isogroupSym_82351_c0_g2,0.39593118139006
isogroupSym_82362_c0_g1,0.0497462483100808
isogroupSym_82379_c0_g1,0.237606590567712
isogroupSym_82392_c0_g1,0.195118175480913
isogroupSym_82399_c0_g1,-0.0229350946003238
isogroupSym_82413_c0_g1,-0.0581605865752213
isogroupSym_82418_c0_g1,0.0688081223022594
isogroupSym_82426_c0_g1,0.0857328728873294
isogroupSym_82427_c0_g1,0.122618765024342
isogroupSym_82433_c1_g1,0.16309183709926
isogroupSym_82434_c0_g1,0.202358930870844
isogroupSym_82456_c0_g1,0.153231228734212
isogroupSym_82462_c0_g1,0.274812753692909
isogroupSym_82464_c0_g1,0.0418223014749179
isogroupSym_82470_c0_g1,-0.528074760367436
isogroupSym_82482_c0_g1,-0.489103968484235
isogroupSym_82489_c0_g1,-0.149178757620478
isogroupSym_82490_c0_g1,-0.0874990662393963
isogroupSym_82495_c0_g1,-0.238318658983845
isogroupSym_82497_c0_g1,0.7081559213023
isogroupSym_82507_c0_g1,-0.266213220283059
isogroupSym_82510_c0_g1,0.186775702472869
isogroupSym_82523_c0_g1,0.180697583742352
isogroupSym_82527_c0_g1,0.231251619402717
isogroupSym_82532_c0_g1,0.0171719999561061
isogroupSym_82534_c0_g1,0.179438450510912
isogroupSym_82537_c0_g1,-0.163330060805889
isogroupSym_82543_c0_g1,0.474679163418044
isogroupSym_82560_c0_g1,0.753556840498793
isogroupSym_82574_c0_g1,0.588011774087875
isogroupSym_82583_c0_g1,0.283139267515459
isogroupSym_82593_c0_g2,0.149065306958455
isogroupSym_82598_c0_g2,0.600342347381479
isogroupSym_82603_c0_g1,-0.215756213889257
isogroupSym_82619_c0_g1,0.361304447469306
isogroupSym_82641_c0_g1,-0.315853049670334
isogroupSym_82660_c0_g1,0.223323049452597
isogroupSym_82662_c0_g1,-0.119336219033399
isogroupSym_82666_c0_g1,-0.503413114756456
isogroupSym_826_c0_g2,0.239318603216592
isogroupSym_82701_c0_g1,0.342110037546351
isogroupSym_82709_c0_g1,-0.0775668521249832
isogroupSym_82722_c0_g1,-0.0996807013751506
isogroupSym_82748_c0_g1,-0.0497558486400978
isogroupSym_82755_c0_g1,0.0844534775286766
isogroupSym_82772_c0_g1,-0.167674891371945
isogroupSym_82772_c0_g4,0.271227756259674
isogroupSym_82783_c0_g1,0.34769392096869
isogroupSym_82786_c0_g2,-0.366324813349191
isogroupSym_82797_c0_g1,0.0480191776930773
isogroupSym_82808_c0_g2,0.0754405892445622
isogroupSym_82815_c0_g1,0.0611259723887008
isogroupSym_82819_c0_g1,0.21577874185759
isogroupSym_82822_c0_g1,-0.128245523476142
isogroupSym_82829_c0_g1,0.532732294158405
isogroupSym_82834_c0_g1,0.160394664453282
isogroupSym_82843_c0_g1,-0.114589169723336
isogroupSym_82864_c0_g1,-0.277656768425325
isogroupSym_82869_c0_g1,-0.0314957382421626
isogroupSym_82884_c0_g1,-0.497935755812848
isogroupSym_82895_c0_g1,-0.0801568719509333
isogroupSym_82912_c0_g1,0.257264093047526
isogroupSym_82935_c0_g1,-0.421151258219179
isogroupSym_82953_c0_g1,0.187477816746614
isogroupSym_82968_c0_g1,-0.0388163113519035
isogroupSym_82971_c0_g1,-0.575095202288885
isogroupSym_82979_c0_g1,0.30433751178141
isogroupSym_82983_c0_g1,-0.29161159987976
isogroupSym_82984_c0_g1,0.12828897436972
isogroupSym_82987_c0_g1,0.373499227959471
isogroupSym_83006_c0_g1,-0.0183102787055444
isogroupSym_83013_c0_g1,0.25923389279484
isogroupSym_83026_c0_g1,-0.323033293678129
isogroupSym_83041_c0_g2,0.100297347428242
isogroupSym_83044_c0_g1,-0.206328245106365
isogroupSym_83072_c0_g2,-0.295762995182085
isogroupSym_83082_c0_g1,-0.0891419861062501
isogroupSym_83084_c0_g1,0.0753788105719603
isogroupSym_83104_c0_g1,0.0676876576893803
isogroupSym_83108_c0_g1,-0.554708778492996
isogroupSym_83112_c0_g1,0.00509577336160083
isogroupSym_8311_c0_g1,-0.599509556133177
isogroupSym_83120_c0_g1,0.17103894843866
isogroupSym_83124_c0_g1,-0.0168446739092415
isogroupSym_83124_c0_g2,0.151330499336561
isogroupSym_83135_c0_g1,-0.546872329123384
isogroupSym_83152_c0_g2,0.470051486494167
isogroupSym_83162_c0_g1,0.471879549874801
isogroupSym_83170_c0_g1,0.130288910978907
isogroupSym_83174_c0_g2,0.37051668999981
isogroupSym_83192_c0_g1,-0.443012843088875
isogroupSym_83192_c0_g2,0.165658823482059
isogroupSym_83199_c0_g1,0.0722617033747343
isogroupSym_83201_c0_g1,-0.123397634598076
isogroupSym_83202_c0_g1,0.449331576272801
isogroupSym_83214_c0_g1,0.119074220955174
isogroupSym_83214_c0_g2,0.26758316840615
isogroupSym_83224_c0_g1,0.374686309080528
isogroupSym_83227_c0_g1,-0.459300681580992
isogroupSym_83231_c0_g1,0.423767506126546
isogroupSym_83235_c0_g1,0.208189406705435
isogroupSym_83245_c0_g1,0.100090269462863
isogroupSym_83247_c0_g1,0.694708952677838
isogroupSym_83248_c0_g1,0.479560052863593
isogroupSym_83260_c0_g1,0.14883663411473
isogroupSym_83290_c0_g1,0.51457638690144
isogroupSym_83348_c0_g1,0.384791411724612
isogroupSym_83356_c0_g1,0.31692520466933
isogroupSym_83389_c0_g1,-0.123795798172998
isogroupSym_83399_c0_g2,-0.0596660330135693
isogroupSym_83401_c0_g1,-0.253926259211449
isogroupSym_83527_c0_g1,-0.347411061623634
isogroupSym_83536_c0_g1,-0.370316953799414
isogroupSym_83538_c0_g1,0.458379607330443
isogroupSym_83549_c0_g1,-0.432618661106201
isogroupSym_83553_c0_g1,-0.365514032658494
isogroupSym_83562_c0_g1,0.72102952829838
isogroupSym_83568_c0_g1,-0.570528671286682
isogroupSym_83573_c0_g1,0.429887687017585
isogroupSym_83577_c0_g1,0.147876026427743
isogroupSym_83588_c0_g1,-0.0299059790036976
isogroupSym_83589_c0_g1,-0.221413570366938
isogroupSym_83591_c0_g1,-0.0483111798482913
isogroupSym_83593_c0_g1,0.499535043543458
isogroupSym_83601_c0_g1,0.0933381459585991
isogroupSym_83605_c0_g1,-0.142952790074638
isogroupSym_83606_c0_g1,-0.250229085499251
isogroupSym_83621_c0_g1,-0.0421481448244289
isogroupSym_83621_c0_g2,-0.0545934724236441
isogroupSym_83724_c0_g2,-0.268481088276516
isogroupSym_83887_c0_g1,0.488507927624689
isogroupSym_83911_c0_g1,-0.747354107367314
isogroupSym_83919_c0_g1,-0.123220812192442
isogroupSym_83928_c0_g1,0.333932193104894
isogroupSym_83934_c0_g1,-0.251390466302758
isogroupSym_83968_c0_g3,0.0363141139224145
isogroupSym_83972_c0_g1,-0.0680936222379402
isogroupSym_83977_c0_g1,-0.251865355391633
isogroupSym_83995_c0_g1,-0.438389152605881
isogroupSym_84026_c0_g1,-0.0129001011942356
isogroupSym_84047_c0_g2,-0.467184901492439
isogroupSym_84049_c0_g2,-0.0804401110635674
isogroupSym_8405_c0_g1,-0.273825993415955
isogroupSym_84068_c0_g1,0.0998688286550685
isogroupSym_84081_c0_g1,0.0350280922710983
isogroupSym_84115_c0_g1,0.130468999129841
isogroupSym_84125_c0_g1,0.542693073866303
isogroupSym_8412_c0_g1,-0.150591961255285
isogroupSym_84130_c0_g1,-0.562883718501953
isogroupSym_84145_c0_g1,-0.252908806087251
isogroupSym_84160_c0_g3,-0.27343868437206
isogroupSym_84180_c0_g1,0.23663890225572
isogroupSym_84198_c0_g1,-0.229945101425925
isogroupSym_84200_c0_g1,0.212131133425185
isogroupSym_84200_c0_g2,-0.233175388869496
isogroupSym_84205_c0_g2,0.441717739701898
isogroupSym_84206_c0_g1,0.169555774233519
isogroupSym_84213_c0_g1,0.33048834079509
isogroupSym_84214_c0_g1,0.0761036589702784
isogroupSym_84216_c0_g1,0.219519571849449
isogroupSym_84216_c0_g2,-0.136462535627129
isogroupSym_84217_c0_g1,0.309453652575162
isogroupSym_84218_c0_g1,-0.571547553150601
isogroupSym_84219_c0_g1,-0.373016525637192
isogroupSym_84225_c0_g1,0.155814544423774
isogroupSym_84231_c0_g1,-0.25811565115557
isogroupSym_84233_c0_g1,0.188648409924671
isogroupSym_84237_c0_g2,-0.287692923201617
isogroupSym_84240_c0_g1,0.122946992704277
isogroupSym_84243_c0_g1,-0.3657134168872
isogroupSym_84245_c0_g1,0.0319247671237266
isogroupSym_84246_c0_g2,-0.321351374201367
isogroupSym_84247_c0_g1,-0.166037065683788
isogroupSym_84251_c0_g1,0.125650507255156
isogroupSym_84252_c0_g1,-0.0255522153830034
isogroupSym_84255_c0_g1,-0.295993987411817
isogroupSym_84255_c0_g2,-0.588755812402341
isogroupSym_84257_c0_g1,0.217267278439698
isogroupSym_84259_c0_g1,0.611095288221421
isogroupSym_84277_c0_g2,-0.0739337867978722
isogroupSym_84282_c0_g2,-0.0944206412310505
isogroupSym_84285_c0_g2,-0.706155808354208
isogroupSym_84291_c0_g1,-0.367873401938027
isogroupSym_84292_c0_g1,-0.081436136743092
isogroupSym_84293_c0_g1,0.229999644660368
isogroupSym_84303_c0_g1,-0.0362284982717929
isogroupSym_84318_c0_g1,0.301349235453984
isogroupSym_84321_c0_g1,0.128380427957226
isogroupSym_84323_c0_g1,0.466662946284374
isogroupSym_84324_c0_g1,0.659179861426163
isogroupSym_84324_c0_g2,0.152578220270175
isogroupSym_84330_c0_g1,0.306505317138248
isogroupSym_84334_c0_g1,0.298490176886058
isogroupSym_84334_c0_g2,-0.433691164120317
isogroupSym_84335_c0_g1,0.0868387589552339
isogroupSym_84338_c0_g1,0.129030591880539
isogroupSym_84343_c0_g1,0.207802856697568
isogroupSym_84347_c0_g1,-0.208763916426418
isogroupSym_84349_c0_g1,0.315119612237514
isogroupSym_84359_c0_g1,-0.252520041600935
isogroupSym_84361_c0_g1,0.41610031153058
isogroupSym_84365_c0_g1,0.198267551678135
isogroupSym_84371_c0_g1,0.493546883877281
isogroupSym_84387_c0_g1,-0.423599321588899
isogroupSym_84389_c0_g1,-0.261009177938219
isogroupSym_84389_c0_g2,0.0659217612437128
isogroupSym_84390_c0_g1,0.102949509326008
isogroupSym_84391_c0_g1,-0.0259092152960234
isogroupSym_84401_c0_g1,0.291579769044946
isogroupSym_84402_c0_g2,-0.207390492958206
isogroupSym_84406_c0_g1,-0.13327479887798
isogroupSym_84408_c0_g1,-0.126654594822469
isogroupSym_84411_c0_g1,-0.0785693393680147
isogroupSym_84416_c0_g1,-0.111303003574385
isogroupSym_84433_c0_g2,0.274462555458769
isogroupSym_84445_c0_g1,-0.228506398130312
isogroupSym_84446_c0_g1,-0.026815401189503
isogroupSym_84449_c0_g1,-0.1867423246745
isogroupSym_84452_c0_g1,0.257103854397507
isogroupSym_84459_c0_g2,-0.609439639179971
isogroupSym_84479_c0_g3,0.13725806898502
isogroupSym_84485_c0_g1,-0.00161830220194248
isogroupSym_84490_c0_g1,0.112403966683644
isogroupSym_84493_c0_g1,-0.347273902470331
isogroupSym_84498_c0_g1,-0.380299769713511
isogroupSym_84500_c0_g1,-0.112998420045527
isogroupSym_84510_c0_g2,0.267198832229821
isogroupSym_84512_c0_g2,-0.448391047507522
isogroupSym_84522_c0_g1,0.376266212327712
isogroupSym_84527_c0_g1,-0.119003269278385
isogroupSym_84531_c0_g1,0.149371489340665
isogroupSym_84535_c0_g1,-0.402170071749781
isogroupSym_84538_c0_g1,-0.10464287269656
isogroupSym_84545_c0_g1,-0.400856628210864
isogroupSym_84551_c0_g1,0.300757559981819
isogroupSym_84560_c0_g1,0.155753628849874
isogroupSym_84561_c0_g1,-0.0020533561261597
isogroupSym_84565_c0_g1,-0.352358690922728
