,kMEturquoise
Sym_58056_c0_g1,0.141505547047812
Sym_58058_c0_g1,-0.800967524979357
Sym_58060_c0_g1,0.298734770511261
Sym_58070_c0_g1,-0.45979879244622
Sym_58075_c0_g1,0.561107909500412
Sym_58078_c0_g1,-0.0869658837204078
Sym_58094_c0_g2,-0.0394543100179746
Sym_58110_c0_g1,0.226443428628123
Sym_58112_c0_g1,-0.57367497827102
Sym_58123_c0_g1,-0.339800463861899
Sym_58125_c0_g1,0.0437782170019589
Sym_58131_c0_g1,0.412105266890739
Sym_58133_c0_g1,-0.165561596451232
Sym_58156_c0_g1,-0.512490003064339
Sym_58159_c0_g1,0.127945443753633
Sym_58192_c0_g1,0.233317420296677
Sym_58203_c0_g1,0.585705053038222
Sym_58204_c1_g1,0.756748066350361
Sym_58210_c0_g1,0.686103878463621
Sym_58213_c0_g1,-0.329532084410863
Sym_58214_c0_g1,0.642288195637691
Sym_58216_c0_g1,0.719549955057465
Sym_58219_c0_g1,0.634220940604473
Sym_58220_c0_g1,0.455108439694173
Sym_58222_c0_g1,-0.367060326260496
Sym_58223_c0_g1,0.879809961597099
Sym_58225_c0_g1,-0.0704451869449657
Sym_58226_c0_g1,0.339775404751989
Sym_58228_c0_g1,-0.74812341970664
Sym_58233_c0_g1,0.0090575381621249
Sym_58242_c0_g1,-0.343990486455078
Sym_58245_c0_g1,0.599179637067347
Sym_58248_c0_g1,0.185262651466301
Sym_58254_c0_g1,0.947657778390037
Sym_58256_c0_g1,0.345478207276142
Sym_58275_c0_g1,0.382397760871741
Sym_58278_c0_g2,0.790490479888746
Sym_58279_c0_g1,-0.659672976587026
Sym_58282_c0_g1,0.15869859918809
Sym_58285_c0_g1,-0.344743347267328
Sym_58292_c0_g1,0.743512299315747
Sym_58296_c0_g1,-0.0654340614815437
Sym_58300_c0_g1,0.423953583378916
Sym_5830_c0_g1,0.657349373239372
Sym_58312_c0_g1,-0.138534356831432
Sym_58315_c0_g1,-0.643622689210116
Sym_58316_c0_g1,-0.185672618651286
Sym_58333_c0_g2,0.36306770315094
Sym_58339_c0_g1,0.0228477032832294
Sym_5833_c0_g1,-0.445025323514597
Sym_58356_c0_g1,-0.653001786329621
Sym_58357_c0_g1,-0.142080722725533
Sym_58361_c0_g1,-0.442452344692277
Sym_58362_c0_g1,-0.912462274373992
Sym_58363_c0_g1,0.0986004925612352
Sym_58368_c0_g1,0.0245858292898021
Sym_58379_c0_g1,-0.525624674706398
Sym_58383_c0_g1,-0.276917201078966
Sym_58386_c0_g1,0.837172794540689
Sym_58392_c0_g1,0.0709299483359985
Sym_58393_c0_g1,0.27868933842754
Sym_58399_c0_g1,0.221242251155798
Sym_58406_c0_g1,0.783624596162392
Sym_58412_c0_g1,-0.0213092390128059
Sym_58438_c0_g1,0.234653904495175
Sym_58439_c0_g2,0.56609449986483
Sym_58454_c0_g1,0.31915636019318
Sym_58459_c0_g1,-0.30088293144189
Sym_58467_c0_g1,0.874546587765996
Sym_58488_c0_g1,-0.514924734512209
Sym_58499_c0_g1,-0.444756867298427
Sym_58503_c0_g2,-0.492020289251655
Sym_58504_c0_g1,-0.303935308764523
Sym_58506_c0_g2,0.0877204973654799
Sym_58513_c0_g1,-0.360831790863301
Sym_58514_c0_g1,-0.0882520397673315
Sym_58519_c0_g1,-0.652287921229557
Sym_58520_c0_g1,-0.339596894679247
Sym_58533_c0_g1,0.44231332199891
Sym_58541_c0_g1,0.698192178093225
Sym_58547_c0_g1,-0.585942842503611
Sym_58552_c0_g1,-0.548256145258255
Sym_58557_c0_g1,-0.83864575139365
Sym_58558_c0_g1,0.140184188335367
Sym_58566_c0_g2,-0.306175109111875
Sym_58574_c0_g1,0.631078474402042
Sym_58578_c0_g1,-0.343288891995739
Sym_58584_c0_g1,0.370871881280437
Sym_58586_c0_g1,0.339347000653027
Sym_58597_c0_g1,0.949338032814018
Sym_58602_c0_g1,-0.360987883049855
Sym_58604_c0_g2,-0.482400742044635
Sym_58606_c0_g1,0.388260140733397
Sym_58607_c0_g1,0.760005641618833
Sym_58609_c0_g1,0.0649849738911764
Sym_58611_c0_g1,-0.571075135794881
Sym_58614_c0_g1,0.625837627446458
Sym_58622_c0_g1,-0.868902945595502
Sym_58623_c0_g1,-0.470796083913496
Sym_58631_c0_g1,0.338982234969282
Sym_58632_c0_g1,-0.260194191644741
Sym_58642_c0_g1,0.312057168899199
Sym_58647_c0_g1,-0.701636060898707
Sym_58648_c0_g1,-0.198261927279101
Sym_58656_c0_g1,0.251324116187855
Sym_58658_c0_g1,0.482062580302868
Sym_58659_c0_g1,-0.630544370512113
Sym_58660_c0_g1,-0.321152678093465
Sym_58662_c0_g1,-0.349720825225879
Sym_58666_c0_g1,-0.539006902127045
Sym_58674_c0_g1,0.901128586421195
Sym_58676_c0_g1,0.535162570124013
Sym_58679_c0_g1,0.653082799631833
Sym_58683_c0_g1,0.861788905417459
Sym_58684_c0_g1,0.779282435916957
Sym_58694_c0_g1,0.720792465468045
Sym_58698_c0_g1,-0.359105326107797
Sym_58706_c0_g1,0.0786445374460627
Sym_58742_c0_g1,0.140807087638776
Sym_58743_c0_g1,0.370037479979674
Sym_58746_c0_g1,0.374467141124144
Sym_58749_c0_g1,0.344169451790899
Sym_58758_c0_g1,0.686399842248464
Sym_58768_c0_g1,0.799689074180521
Sym_58769_c0_g1,0.628892273945405
Sym_58770_c0_g1,0.178066487819741
Sym_58775_c0_g1,-0.547214763788749
Sym_58789_c0_g1,-0.502146837390015
Sym_58791_c0_g1,0.721986641085318
Sym_58799_c0_g1,0.694482133499591
Sym_587_c0_g1,-0.20409954833129
Sym_58803_c0_g1,-0.18710940305474
Sym_58810_c0_g1,0.20675939170434
Sym_58812_c0_g1,-0.00628135708528844
Sym_58816_c0_g1,0.352739792119819
Sym_58827_c0_g1,-0.783557836099189
Sym_58828_c0_g1,-0.502566549081132
Sym_58831_c0_g1,0.19158188672527
Sym_58832_c0_g1,0.113629173838692
Sym_58834_c0_g1,0.180224799207333
Sym_58838_c0_g1,0.210461519091198
Sym_58840_c0_g1,-0.875641806099934
Sym_58846_c0_g1,-0.375390223031908
Sym_58849_c0_g1,0.0435310113495928
Sym_58856_c0_g1,0.0241281973465733
Sym_58862_c0_g1,0.218238426848128
Sym_58870_c0_g1,-0.52816123062342
Sym_58873_c0_g1,-0.636604285834924
Sym_58876_c0_g1,-0.433693630623105
Sym_58877_c0_g1,-0.237352016781133
Sym_58886_c0_g1,-0.751690546261065
Sym_58892_c0_g1,-0.913230116466531
Sym_58895_c0_g1,-0.277520837164671
Sym_5889_c0_g1,0.745830693835862
Sym_58900_c0_g1,0.461616474680002
Sym_58904_c0_g1,0.00382714716038252
Sym_58906_c0_g1,-0.0504191521318836
Sym_58909_c0_g1,-0.467358935198605
Sym_58911_c0_g1,0.621366613723974
Sym_58915_c0_g1,-0.718801148553901
Sym_58919_c0_g1,0.505129235179976
Sym_58922_c0_g1,-0.241276221153543
Sym_58927_c0_g1,-0.599617319277941
Sym_58936_c0_g1,0.417986834694648
Sym_58937_c0_g1,-0.105550712326889
Sym_58939_c0_g1,-0.795911301352176
Sym_58942_c0_g1,-0.0140438012744624
Sym_58943_c0_g1,-0.183391550977114
Sym_58944_c0_g2,-0.207292599246832
Sym_58945_c0_g1,0.129956727613752
Sym_58947_c0_g1,0.399976405494549
Sym_58950_c0_g1,0.482881450475626
Sym_58951_c0_g1,-0.0518663308685425
Sym_58953_c0_g1,-0.106922220940824
Sym_58955_c0_g1,-0.643680154348246
Sym_58956_c0_g1,0.27963042054026
Sym_58958_c0_g1,-0.564407911794165
Sym_58960_c0_g1,-0.433910264543136
Sym_58961_c0_g1,0.290120393111083
Sym_58962_c0_g1,-0.0684149796873713
Sym_58963_c0_g1,-0.113761987878714
Sym_58967_c0_g1,-0.761453516290945
Sym_58971_c0_g1,0.265412321766107
Sym_58973_c0_g1,0.185855132279191
Sym_58974_c0_g1,0.682468242087375
Sym_58975_c0_g1,-0.446441675384512
Sym_58976_c0_g1,-0.604909862161147
Sym_58979_c0_g1,0.266560335809445
Sym_58984_c0_g1,0.665959089679224
Sym_58985_c0_g1,-0.915031942026587
Sym_58986_c0_g1,0.769453462918266
Sym_58989_c0_g1,0.373884808234919
Sym_58993_c0_g1,-0.88481018564661
Sym_58997_c0_g1,0.634433493291661
Sym_58998_c0_g1,-0.050580081433805
Sym_59001_c0_g1,-0.14239451958025
Sym_59014_c0_g1,-0.361406682326761
Sym_59015_c0_g1,0.0642504161813871
Sym_59016_c0_g1,0.112009005223841
Sym_59021_c0_g1,0.154581765986571
Sym_59023_c0_g1,-0.442399658964191
Sym_59027_c0_g1,-0.531900037978554
Sym_59028_c0_g1,0.782845833943016
Sym_59031_c0_g1,0.266881502268223
Sym_59033_c0_g1,0.755740492076771
Sym_59034_c0_g1,0.737879807953565
Sym_59039_c0_g1,0.154441223193351
Sym_59041_c0_g1,0.151803982770066
Sym_59045_c0_g1,-0.0669406280607291
Sym_59047_c0_g1,0.60236193071625
Sym_59048_c0_g1,0.656533676597771
Sym_59049_c0_g1,0.20369342146733
Sym_59052_c0_g1,0.25706004979492
Sym_59053_c0_g1,0.408812954780755
Sym_59055_c0_g1,-0.669747060730698
Sym_59059_c0_g1,-0.173375587173156
Sym_59062_c0_g1,0.449383201528878
Sym_59072_c0_g1,0.315527409762464
Sym_59073_c0_g1,-0.603180498009071
Sym_59078_c0_g1,-0.487751379463322
Sym_59081_c0_g1,-0.34518581033111
Sym_59082_c0_g1,0.304871418543504
Sym_59093_c0_g1,0.191899145962305
Sym_59095_c0_g1,-0.0602501020814051
Sym_59098_c0_g1,-0.260863980207918
Sym_59111_c0_g1,0.219509143272461
Sym_59122_c0_g1,-0.678729833286971
Sym_59123_c0_g1,0.497942794048002
Sym_59124_c0_g1,-0.684681742100479
Sym_59126_c0_g1,-0.441160713437358
Sym_59129_c0_g2,0.207886966037641
Sym_59135_c0_g1,0.429279530659497
Sym_59137_c0_g1,0.834139845942567
Sym_59143_c0_g1,0.869643268078893
Sym_59147_c0_g1,0.201170774082506
Sym_59154_c0_g1,-0.0338020950785793
Sym_59154_c0_g2,0.310200541228087
Sym_59155_c0_g1,-0.145264198546149
Sym_59173_c0_g1,-0.760527119242054
Sym_59184_c0_g1,-0.889337943893097
Sym_59193_c0_g1,-0.273606457195698
Sym_59193_c0_g2,-0.86088210969192
Sym_591_c0_g1,0.878874629441943
Sym_59205_c0_g2,-0.816327162027802
Sym_59209_c0_g1,0.518582931048244
Sym_59210_c0_g1,0.337493225439908
Sym_59211_c0_g1,-0.0808545391724825
Sym_59217_c0_g1,0.575388474092618
Sym_59224_c0_g1,-0.791412443324186
Sym_59232_c0_g1,-0.294258929873696
Sym_59234_c0_g1,0.770658496793903
Sym_59236_c0_g1,0.477832272282468
Sym_59251_c0_g1,-0.27439922454125
Sym_59259_c0_g1,0.323556213678455
Sym_59275_c0_g1,0.276728614314897
Sym_59281_c0_g1,-0.668530901677521
Sym_59285_c0_g1,0.496523471624201
Sym_59287_c0_g1,0.6009774353411
Sym_59292_c0_g1,-0.414308551265545
Sym_59300_c0_g2,-0.34001244472952
Sym_59303_c0_g1,0.791482642763748
Sym_59325_c0_g1,0.0205614000802137
Sym_59339_c0_g1,0.144644632989119
Sym_5936_c0_g1,-0.310401095540471
Sym_59382_c0_g1,0.854509921816076
Sym_59385_c0_g1,-0.119944525974504
Sym_59388_c0_g1,-0.400975415159061
Sym_59392_c0_g1,-0.316607568943977
Sym_59393_c0_g1,-0.282555094491885
Sym_593_c0_g1,-0.338456881809416
Sym_59401_c0_g1,0.259868574160466
Sym_59425_c0_g1,0.265679846133374
Sym_59429_c0_g1,-0.00375670336503786
Sym_59433_c0_g1,-0.208821752122952
Sym_59436_c0_g1,0.485118143302105
Sym_59483_c0_g1,-0.555511836421398
Sym_59494_c0_g1,-0.50318038045411
Sym_59497_c0_g1,-0.76387408093889
Sym_59523_c0_g1,0.864646036373679
Sym_59534_c0_g1,-0.0775992465620064
Sym_59542_c0_g1,-0.145354164143869
Sym_59550_c0_g1,0.119120825163459
Sym_59551_c0_g1,-0.0457558789405155
Sym_59583_c0_g1,0.31351914058528
Sym_59600_c0_g1,-0.330453517175405
Sym_59661_c0_g1,0.620403433804762
Sym_59666_c0_g1,0.177640901323019
Sym_59676_c0_g1,-0.847490437145767
Sym_59686_c0_g1,0.59471505635637
Sym_59689_c0_g1,0.654759779093543
Sym_59714_c0_g1,0.336150357970274
Sym_59729_c0_g3,-0.529530356655461
Sym_59732_c0_g1,-0.0766804468094626
Sym_59757_c0_g1,-0.00403744302333341
Sym_59765_c0_g1,0.426021717327997
Sym_59785_c0_g2,0.391878706929948
Sym_59788_c1_g1,0.499405550076022
Sym_59794_c0_g2,0.214488232016595
Sym_59795_c0_g1,0.954385578566093
Sym_59844_c0_g1,-0.128091001880677
Sym_59853_c0_g1,0.40032672184357
Sym_59859_c0_g1,-0.682683954383893
Sym_59863_c0_g1,-0.0729345971166788
Sym_59877_c0_g1,-0.413144611341061
Sym_59887_c0_g1,0.0145870083546362
Sym_59896_c0_g1,-0.601510800678769
Sym_59906_c0_g1,0.095111672787511
Sym_59917_c0_g1,0.260004354058423
Sym_59921_c0_g1,-0.44064287412949
Sym_59944_c0_g1,-0.13194222428611
Sym_59961_c0_g1,0.221359456304793
Sym_59964_c0_g1,0.3191326124385
Sym_59967_c0_g1,-0.259376808157008
Sym_59989_c0_g2,0.103389922337768
Sym_59993_c0_g1,0.680563401094902
Sym_59997_c0_g1,0.378949523247736
Sym_60008_c0_g1,-0.836533375535039
Sym_60010_c0_g1,-0.139916951797778
Sym_60014_c0_g1,-0.480576117533771
Sym_60016_c0_g1,0.199342566980779
Sym_60019_c0_g1,-0.0989096847265602
Sym_60039_c0_g1,0.699763829894857
Sym_60042_c0_g1,0.781861135364426
Sym_60046_c0_g1,0.505744452794772
Sym_60050_c0_g1,0.484544893346334
Sym_60052_c0_g1,-0.556654139820796
Sym_60057_c0_g1,0.257521112602935
Sym_60061_c0_g1,-0.00418137965758737
Sym_60070_c0_g1,-0.683200714979995
Sym_60074_c0_g1,-0.302397707223928
Sym_60081_c0_g1,-0.526255820007868
Sym_60084_c0_g1,0.0589295711374573
Sym_60087_c0_g1,-0.416059558516788
Sym_60089_c0_g1,-0.062022440179361
Sym_60090_c0_g1,-0.27953442463135
Sym_60092_c0_g1,0.664920595293649
Sym_60096_c0_g1,0.313210920347724
Sym_60107_c0_g1,-0.393733506688164
Sym_6010_c0_g1,0.288587923186854
Sym_60111_c0_g1,-0.672341887694866
Sym_60112_c0_g1,0.822646709406209
Sym_60124_c0_g1,0.359437214825
Sym_60131_c0_g1,0.438965923742838
Sym_60137_c0_g1,0.413520821632688
Sym_60139_c0_g1,0.00118083014700066
Sym_60143_c0_g1,0.773659230701666
Sym_60151_c0_g1,-0.416841269780019
Sym_60157_c0_g1,0.0624652973632007
Sym_60160_c0_g1,-0.909942964804003
Sym_60169_c0_g1,-0.0685666075120682
Sym_60172_c0_g1,0.61419429415001
Sym_60179_c0_g1,0.825613399391444
Sym_60190_c0_g1,0.249781690313315
Sym_60195_c0_g1,0.105605450728535
Sym_601_c0_g1,-0.725464678284792
Sym_60201_c0_g1,0.640648329956923
Sym_60218_c0_g1,-0.34977829900187
Sym_60224_c0_g1,-0.139699036991753
Sym_60226_c0_g1,0.472445425481103
Sym_60233_c0_g1,-0.711723086523721
Sym_60243_c0_g1,0.244912198783351
Sym_60262_c0_g1,-0.26128510833057
Sym_60270_c0_g1,0.0626867417216494
Sym_60277_c0_g1,-0.320980908439057
Sym_60279_c0_g1,-0.303377125073197
Sym_60293_c0_g1,-0.0470476916027128
Sym_602_c0_g1,-0.00119510620108642
Sym_60306_c0_g2,0.160437715315832
Sym_60308_c0_g1,-0.112790979931448
Sym_60311_c0_g1,-0.61601493025253
Sym_60313_c0_g1,0.642856939985118
Sym_60319_c0_g1,0.566474416708605
Sym_60325_c0_g1,0.612859131172841
Sym_60326_c0_g1,0.749994808436531
Sym_60330_c0_g1,-0.437922020326725
Sym_60340_c0_g1,-0.0634180213543991
Sym_60341_c0_g1,0.0091346740770344
Sym_60342_c0_g1,-0.228344876999693
Sym_60351_c0_g1,0.456833031294635
Sym_60354_c0_g1,-0.649290009617305
Sym_60359_c0_g1,0.567666529490639
Sym_60363_c0_g1,0.460006995274889
Sym_60369_c0_g1,0.00105696967376709
Sym_60378_c0_g1,0.631636440340848
Sym_60379_c0_g1,-0.167790139562107
Sym_60380_c0_g1,-0.53979526134072
Sym_60383_c0_g1,0.71260748871454
Sym_60386_c0_g1,-0.625934407775427
Sym_60387_c0_g1,0.250682996550435
Sym_60390_c0_g1,0.90624009934532
Sym_60393_c0_g1,0.294767495208017
Sym_60394_c0_g1,-0.269748152568398
Sym_60397_c0_g1,0.248055338058681
Sym_60401_c0_g1,0.744837979634647
Sym_60402_c0_g1,0.88395246594398
Sym_60405_c0_g1,-0.539164062670328
Sym_60407_c0_g1,-0.12049591622993
Sym_60412_c0_g1,-0.743016559356745
Sym_60419_c0_g1,-0.0244991052785655
Sym_60420_c0_g1,0.105322870175889
Sym_60421_c0_g1,-0.743747721364195
Sym_60425_c0_g1,-0.0936002782530214
Sym_60427_c0_g1,0.576555251201453
Sym_60429_c0_g1,0.449193613138577
Sym_60433_c0_g1,-0.611356706768614
Sym_60434_c0_g1,0.169109976230115
Sym_60435_c0_g1,0.651924257412981
Sym_60436_c0_g1,-0.785461517569428
Sym_60437_c0_g1,-0.361344612884229
Sym_60440_c0_g1,-0.849652893780347
Sym_60451_c0_g1,0.0065135273171328
Sym_60464_c0_g1,-0.458089866163908
Sym_60469_c0_g1,0.494846109459033
Sym_60483_c0_g1,-0.120608811085875
Sym_60521_c0_g1,-0.500383705621855
Sym_60540_c0_g1,-0.167447957376611
Sym_6057_c0_g1,0.143685462962295
Sym_60599_c0_g1,-0.203149554283459
Sym_60602_c0_g1,0.498114994684434
Sym_60606_c0_g1,-0.598049934686459
Sym_60611_c0_g1,-0.599282935482025
Sym_60613_c0_g1,-0.370788829126764
Sym_60617_c0_g1,0.598680861701473
Sym_60620_c0_g1,0.561163478894579
Sym_60624_c0_g1,-0.264281583293422
Sym_60630_c0_g1,-0.376932168341675
Sym_60634_c0_g1,0.606348914809807
Sym_60636_c0_g1,0.320396985616544
Sym_60641_c0_g1,-0.245965983121238
Sym_60646_c0_g1,0.442630601866892
Sym_60679_c0_g1,0.520680259680126
Sym_60680_c0_g1,0.0116386484586869
Sym_60680_c0_g2,-0.482236927688508
Sym_60686_c0_g1,0.356060720255585
Sym_60687_c0_g1,-0.253678931016226
Sym_60690_c0_g1,-0.202765670846216
Sym_60742_c0_g1,0.86301866475949
Sym_60805_c0_g1,0.192724266137792
Sym_60816_c0_g1,-0.193305081837505
Sym_60862_c0_g1,0.292746811855509
Sym_60865_c0_g1,0.330863259363495
Sym_608_c0_g2,0.377650881234215
Sym_60920_c0_g1,0.885442072748746
Sym_60925_c0_g2,-0.378366587260024
Sym_60936_c0_g1,-0.681663160548322
Sym_60940_c0_g1,-0.0368815775331382
Sym_60941_c0_g1,0.6229805567671
Sym_60942_c0_g1,0.402917235221026
Sym_60971_c0_g1,0.117190516908122
Sym_60995_c0_g1,0.664764044823465
Sym_60_c0_g1,0.31034975751742
Sym_61003_c0_g1,0.359816032000596
Sym_61007_c0_g1,0.607067720830843
Sym_61012_c0_g1,0.547656854634382
Sym_61028_c0_g1,0.5778415642793
Sym_61061_c0_g1,0.0989223156855353
Sym_61062_c0_g1,0.072563580750195
Sym_61068_c0_g1,0.516261033229531
Sym_61084_c0_g1,-0.230948668536878
Sym_61097_c0_g1,-0.689345333089138
Sym_61108_c0_g1,0.502960772576692
Sym_61110_c0_g1,0.778695403862226
Sym_61113_c0_g1,-0.362264405827286
Sym_61115_c0_g1,-0.230167510578639
Sym_61119_c0_g1,0.800874308802574
Sym_61122_c0_g1,0.610114311014781
Sym_61136_c0_g1,0.238596071591973
Sym_61142_c0_g1,-0.144732391050281
Sym_61145_c0_g1,0.58829119013306
Sym_61152_c0_g1,0.318078251795754
Sym_61154_c0_g1,0.305042191386321
Sym_61169_c0_g1,0.0517682802301329
Sym_61206_c0_g1,0.117221136267317
Sym_61207_c0_g1,-0.923855958651795
Sym_61243_c0_g1,-0.242396181162056
Sym_61248_c0_g1,0.533900126232078
Sym_61258_c0_g1,-0.615283200036259
Sym_61294_c0_g1,-0.119146148392694
Sym_61295_c0_g2,0.197568640037699
Sym_61308_c0_g1,0.759552724508318
Sym_61315_c0_g1,0.13534886339235
Sym_61329_c0_g2,-0.350228764754429
Sym_61338_c0_g1,0.688149459947097
Sym_61355_c0_g1,-0.305088147989137
Sym_61362_c0_g1,-0.724181770356058
Sym_61376_c0_g1,-0.181833471036763
Sym_61402_c0_g1,0.549507382655482
Sym_61410_c0_g1,-0.204050667385797
Sym_61420_c0_g1,0.831075848515603
Sym_61430_c0_g1,-0.298198350431113
Sym_61431_c0_g1,0.0504266929803486
Sym_61432_c0_g1,0.110324328847776
Sym_61434_c0_g1,-0.281524571962557
Sym_61437_c0_g1,-0.534578246571085
Sym_61450_c0_g2,-0.868592116835217
Sym_61452_c0_g1,0.454491161769177
Sym_61454_c0_g1,-0.324523585503199
Sym_61461_c0_g1,0.353026552261736
Sym_61462_c0_g1,-0.433857437700838
Sym_61475_c0_g1,-0.884289710477618
Sym_61484_c0_g1,0.613550877455467
Sym_61489_c0_g1,0.172908652619531
Sym_61497_c0_g1,-0.318222017515188
Sym_614_c0_g1,-0.112175460679388
Sym_61500_c0_g1,0.894877529536558
Sym_61504_c0_g1,0.202702889249841
Sym_61515_c0_g1,-0.615087699681924
Sym_61537_c0_g1,0.0607623199976346
Sym_61555_c0_g2,0.325439096606444
Sym_61591_c0_g1,0.646805190105855
Sym_61597_c0_g1,0.475532621714982
Sym_61607_c0_g1,-0.483567114515388
Sym_61609_c0_g1,0.52251841407263
Sym_61613_c0_g1,0.607230306734493
Sym_61621_c0_g1,-0.592430956018207
Sym_61628_c0_g1,-0.66079624810591
Sym_61649_c0_g1,-0.303874986615475
Sym_61674_c0_g1,-0.0276782039486864
Sym_61678_c0_g1,0.600668032224286
Sym_61683_c0_g1,0.366916654533054
Sym_61689_c0_g1,0.573839959412454
Sym_61705_c0_g1,-0.216250430502669
Sym_61773_c0_g1,-0.252344771863855
Sym_61775_c0_g1,-0.505318648354251
Sym_61784_c0_g1,0.174938319593349
Sym_61796_c0_g3,0.314795258316033
Sym_61800_c0_g1,0.125132646750547
Sym_61801_c0_g1,-0.242015914535841
Sym_61805_c0_g1,0.0889218859849013
Sym_61806_c0_g1,-0.0444925072924435
Sym_61814_c0_g2,0.555595303681742
Sym_61819_c0_g1,0.444559472200896
Sym_61820_c0_g1,-0.500462801712881
Sym_61834_c0_g1,0.0557537026060497
Sym_61836_c0_g1,-0.324811116118205
Sym_61839_c0_g1,-0.164920593027752
Sym_61854_c0_g1,0.134965664971315
Sym_61857_c0_g1,-0.616182146677685
Sym_61859_c0_g1,-0.0560372455202969
Sym_61871_c0_g1,-0.682359570633919
Sym_61877_c0_g1,-0.227396993900733
Sym_61879_c0_g1,-0.284375253718011
Sym_61881_c0_g1,0.0841332285744828
Sym_61886_c0_g1,0.540995570564332
Sym_61892_c0_g1,0.606853210225662
Sym_61896_c0_g1,-0.258673881704224
Sym_61898_c0_g1,0.206089115578821
Sym_61909_c0_g1,-0.848023792370474
Sym_61953_c0_g1,-0.0592979920848883
Sym_61973_c0_g1,0.336043564067535
Sym_61974_c0_g1,0.922596386529122
Sym_61978_c0_g1,0.827628650238314
Sym_62008_c0_g1,0.758376172878716
Sym_62034_c0_g1,-0.645559402788573
Sym_62043_c0_g1,-0.0790994564327845
Sym_62044_c0_g1,0.74598191157206
Sym_62051_c0_g2,0.785789477319512
Sym_62060_c0_g1,-0.540367964903168
Sym_62067_c0_g1,0.756039179475615
Sym_62080_c0_g1,0.310716530791657
Sym_62084_c0_g1,-0.149343426908878
Sym_62096_c0_g1,0.593387875053576
Sym_62106_c0_g1,0.0427248782990654
Sym_62121_c0_g1,-0.131418740045491
Sym_62123_c0_g1,0.630016126270314
Sym_62141_c0_g1,-0.0358345684883506
Sym_62146_c0_g1,-0.0484652450343242
Sym_62149_c0_g2,0.194936221480906
Sym_62165_c0_g1,0.740262919523607
Sym_62202_c0_g1,0.0205315649941082
Sym_62206_c0_g1,-0.18625555580879
Sym_62215_c0_g1,-0.373060378270708
Sym_62221_c0_g1,0.517950392313401
Sym_62231_c0_g1,0.126501425292433
Sym_62236_c0_g1,-0.432740545650861
Sym_62239_c0_g2,0.693128636209782
Sym_62240_c0_g1,-0.355938626292012
Sym_62245_c0_g1,-0.276017220304582
Sym_62253_c0_g1,0.635866811991828
Sym_62255_c0_g1,0.460089838390536
Sym_62261_c0_g1,0.354765711575271
Sym_62266_c0_g1,-0.583646827304387
Sym_62270_c0_g1,0.0843739943828601
Sym_62298_c0_g1,0.3330407754121
Sym_62310_c0_g1,-0.21989320650844
Sym_62339_c0_g1,0.778057889793565
Sym_62340_c0_g1,-0.267751391980927
Sym_62362_c0_g1,0.777325190001873
Sym_62365_c0_g1,0.637323900156669
Sym_62390_c0_g1,-0.9036574287041
Sym_62413_c0_g1,-0.918350801086013
Sym_62424_c0_g2,-0.284570845729283
Sym_62434_c0_g1,-0.365448205254031
Sym_62477_c0_g1,-0.590027818195751
Sym_62484_c0_g1,-0.294043946351224
Sym_62492_c0_g1,-0.161145257001466
Sym_62496_c0_g1,-0.183222837456925
Sym_62501_c0_g1,-0.871630430427418
Sym_62503_c0_g1,0.64633406160672
Sym_62518_c0_g1,-0.49605561653909
Sym_62526_c0_g1,0.0174639086447905
Sym_62530_c0_g1,0.464538934558629
Sym_62533_c0_g1,0.731722024165771
Sym_62554_c0_g1,0.586881015536498
Sym_62562_c0_g1,0.470033244258381
Sym_62570_c0_g1,-0.243183959413802
Sym_62594_c0_g1,-0.401296816395735
Sym_62616_c0_g2,0.158649572175192
Sym_62618_c0_g1,0.526988775105994
Sym_62624_c0_g1,-0.743098480707858
Sym_62639_c0_g1,-0.352633622459067
Sym_62655_c0_g1,-0.752909388292192
Sym_62659_c0_g1,-0.228147288896539
Sym_62667_c0_g1,0.698422681408647
Sym_62680_c0_g1,0.529460453643013
Sym_62699_c0_g1,0.766594694407388
Sym_62704_c0_g1,0.602912570619507
Sym_62729_c0_g1,-0.480198741986289
Sym_62777_c0_g1,0.0500079661507746
Sym_62801_c0_g1,0.368914466650393
Sym_62808_c0_g1,0.508039314155199
Sym_62811_c0_g1,0.207827655726966
Sym_62856_c0_g1,-0.0278822614722537
Sym_62915_c1_g1,0.502981542798109
Sym_62917_c0_g1,0.880299803816537
Sym_62919_c0_g1,-0.126049449889502
Sym_6294_c0_g1,-0.143027544280978
Sym_62991_c0_g2,-0.796851183708694
Sym_63136_c0_g1,-0.258650901055045
Sym_63164_c0_g1,0.614966383683548
Sym_63183_c0_g1,-0.804534354700566
Sym_63193_c0_g1,-0.920516937948189
Sym_63223_c0_g1,0.659896118593455
Sym_63244_c0_g1,0.583888767144954
Sym_6326_c0_g1,0.736874891630263
Sym_63281_c0_g1,0.54010225665161
Sym_63286_c0_g1,-0.657556852227677
Sym_63327_c0_g2,-0.254289072722374
Sym_63336_c0_g1,-0.656517245236514
Sym_6338_c0_g1,-0.481784092503556
Sym_63413_c0_g1,0.81246409455512
Sym_63426_c0_g1,-0.255084045191351
Sym_63436_c0_g1,0.447115021149946
Sym_63447_c0_g1,0.258467414168052
Sym_63484_c0_g1,0.427022230440655
Sym_63504_c0_g1,0.541340645420108
Sym_63520_c0_g1,-0.215879376505677
Sym_63526_c0_g1,-0.457191718988627
